arch,regime,act,width,width_paper,seedA,seedB,t,rq_t,src,status
mlp,ntk,gelu,128,128,1,4,0.5,5.07222e-06,04_profile,ok
mlp,ntk,gelu,128,128,1,4,0.55,1.068044e-05,04_profile,ok
mlp,ntk,gelu,128,128,1,4,0.6,2.098114e-05,04_profile,ok
mlp,ntk,gelu,128,128,1,4,0.65,3.231875e-05,04_profile,ok
mlp,ntk,gelu,128,128,1,4,0.7,4.049272e-05,04_profile,ok
mlp,ntk,gelu,128,128,1,4,0.75,4.287822e-05,04_profile,ok
mlp,ntk,gelu,128,128,1,4,0.8,3.99315e-05,04_profile,ok
mlp,ntk,gelu,128,128,1,4,0.85,3.410262e-05,04_profile,ok
mlp,ntk,gelu,128,128,1,4,0.9,2.771445e-05,04_profile,ok
mlp,ntk,gelu,128,128,1,4,0.95,2.204642e-05,04_profile,ok
mlp,ntk,gelu,128,128,1,4,1.0,1.756763e-05,04_profile,ok
mlp,ntk,gelu,128,128,2,3,0.0,1.874103e-05,04_profile,ok
mlp,ntk,gelu,128,128,2,3,0.05,2.422614e-05,04_profile,ok
mlp,ntk,gelu,128,128,2,3,0.1,3.124851e-05,04_profile,ok
mlp,ntk,gelu,128,128,2,3,0.15,3.901004e-05,04_profile,ok
mlp,ntk,gelu,128,128,2,3,0.2,4.566724e-05,04_profile,ok
mlp,ntk,gelu,128,128,2,3,0.25,4.8284e-05,04_profile,ok
mlp,ntk,gelu,128,128,2,3,0.3,4.429159e-05,04_profile,ok
mlp,ntk,gelu,128,128,2,3,0.35,3.40068e-05,04_profile,ok
mlp,ntk,gelu,128,128,2,3,0.4,2.126525e-05,04_profile,ok
mlp,ntk,gelu,128,128,2,3,0.45,1.108217e-05,04_profile,ok
mlp,ntk,gelu,128,128,2,3,0.5,6.964206e-06,04_profile,ok
mlp,ntk,gelu,128,128,2,3,0.55,9.879611e-06,04_profile,ok
mlp,ntk,gelu,128,128,2,3,0.6,1.857883e-05,04_profile,ok
mlp,ntk,gelu,128,128,2,3,0.65,3.048222e-05,04_profile,ok
mlp,ntk,gelu,128,128,2,3,0.7,4.2322e-05,04_profile,ok
mlp,ntk,gelu,128,128,2,3,0.75,5.03951e-05,04_profile,ok
mlp,ntk,gelu,128,128,2,3,0.8,5.163765e-05,04_profile,ok
mlp,ntk,gelu,128,128,2,3,0.85,4.592828e-05,04_profile,ok
mlp,ntk,gelu,128,128,2,3,0.9,3.662358e-05,04_profile,ok
mlp,ntk,gelu,128,128,2,3,0.95,2.758636e-05,04_profile,ok
mlp,ntk,gelu,128,128,2,3,1.0,2.074079e-05,04_profile,ok
mlp,ntk,gelu,128,128,2,4,0.0,2.376473e-05,04_profile,ok
mlp,ntk,gelu,128,128,2,4,0.05,3.260051e-05,04_profile,ok
mlp,ntk,gelu,128,128,2,4,0.1,4.363185e-05,04_profile,ok
mlp,ntk,gelu,128,128,2,4,0.15,5.480685e-05,04_profile,ok
mlp,ntk,gelu,128,128,2,4,0.2,6.190943e-05,04_profile,ok
mlp,ntk,gelu,128,128,2,4,0.25,6.013187e-05,04_profile,ok
mlp,ntk,gelu,128,128,2,4,0.3,4.828209e-05,04_profile,ok
mlp,ntk,gelu,128,128,2,4,0.35,3.096892e-05,04_profile,ok
mlp,ntk,gelu,128,128,2,4,0.4,1.510901e-05,04_profile,ok
mlp,ntk,gelu,128,128,2,4,0.45,5.778432e-06,04_profile,ok
mlp,ntk,gelu,128,128,2,4,0.5,5.113993e-06,04_profile,ok
mlp,ntk,gelu,128,128,2,4,0.55,1.27227e-05,04_profile,ok
mlp,ntk,gelu,128,128,2,4,0.6,2.606412e-05,04_profile,ok
mlp,ntk,gelu,128,128,2,4,0.65,4.059138e-05,04_profile,ok
mlp,ntk,gelu,128,128,2,4,0.7,5.073555e-05,04_profile,ok
mlp,ntk,gelu,128,128,2,4,0.75,5.280292e-05,04_profile,ok
mlp,ntk,gelu,128,128,2,4,0.8,4.752026e-05,04_profile,ok
mlp,ntk,gelu,128,128,2,4,0.85,3.866944e-05,04_profile,ok
mlp,ntk,gelu,128,128,2,4,0.9,2.968495e-05,04_profile,ok
mlp,ntk,gelu,128,128,2,4,0.95,2.224687e-05,04_profile,ok
mlp,ntk,gelu,128,128,2,4,1.0,1.676364e-05,04_profile,ok
mlp,ntk,gelu,128,128,3,4,0.0,1.952845e-05,04_profile,ok
mlp,ntk,gelu,128,128,3,4,0.05,2.67549e-05,04_profile,ok
mlp,ntk,gelu,128,128,3,4,0.1,3.616777e-05,04_profile,ok
mlp,ntk,gelu,128,128,3,4,0.15,4.652386e-05,04_profile,ok
mlp,ntk,gelu,128,128,3,4,0.2,5.472086e-05,04_profile,ok
mlp,ntk,gelu,128,128,3,4,0.25,5.656895e-05,04_profile,ok
mlp,ntk,gelu,128,128,3,4,0.3,4.979389e-05,04_profile,ok
mlp,ntk,gelu,128,128,3,4,0.35,3.651241e-05,04_profile,ok
mlp,ntk,gelu,128,128,3,4,0.4,2.190017e-05,04_profile,ok
mlp,ntk,gelu,128,128,3,4,0.45,1.072627e-05,04_profile,ok
mlp,ntk,gelu,128,128,3,4,0.5,5.703841e-06,04_profile,ok
mlp,ntk,gelu,128,128,3,4,0.55,7.764907e-06,04_profile,ok
mlp,ntk,gelu,128,128,3,4,0.6,1.652722e-05,04_profile,ok
mlp,ntk,gelu,128,128,3,4,0.65,3.017112e-05,04_profile,ok
mlp,ntk,gelu,128,128,3,4,0.7,4.491681e-05,04_profile,ok
mlp,ntk,gelu,128,128,3,4,0.75,5.581201e-05,04_profile,ok
mlp,ntk,gelu,128,128,3,4,0.8,5.968719e-05,04_profile,ok
mlp,ntk,gelu,128,128,3,4,0.85,5.675353e-05,04_profile,ok
mlp,ntk,gelu,128,128,3,4,0.9,4.897394e-05,04_profile,ok
mlp,ntk,gelu,128,128,3,4,0.95,3.900648e-05,04_profile,ok
mlp,ntk,gelu,128,128,3,4,1.0,2.997281e-05,04_profile,ok
mlp,ntk,gelu,256,256,0,1,0.0,8.2781e-06,04_profile,ok
mlp,ntk,gelu,256,256,0,1,0.05,1.100101e-05,04_profile,ok
mlp,ntk,gelu,256,256,0,1,0.1,1.441429e-05,04_profile,ok
mlp,ntk,gelu,256,256,0,1,0.15,1.809498e-05,04_profile,ok
mlp,ntk,gelu,256,256,0,1,0.2,2.111045e-05,04_profile,ok
mlp,ntk,gelu,256,256,0,1,0.25,2.228815e-05,04_profile,ok
mlp,ntk,gelu,256,256,0,1,0.3,2.081313e-05,04_profile,ok
mlp,ntk,gelu,256,256,0,1,0.35,1.667633e-05,04_profile,ok
mlp,ntk,gelu,256,256,0,1,0.4,1.087578e-05,04_profile,ok
mlp,ntk,gelu,256,256,0,1,0.45,5.328196e-06,04_profile,ok
mlp,ntk,gelu,256,256,0,1,0.5,2.167859e-06,04_profile,ok
mlp,ntk,gelu,256,256,0,1,0.55,2.727478e-06,04_profile,ok
mlp,ntk,gelu,256,256,0,1,0.6,6.980479e-06,04_profile,ok
mlp,ntk,gelu,256,256,0,1,0.65,1.363039e-05,04_profile,ok
mlp,ntk,gelu,256,256,0,1,0.7,2.050642e-05,04_profile,ok
mlp,ntk,gelu,256,256,0,1,0.75,2.521861e-05,04_profile,ok
mlp,ntk,gelu,256,256,0,1,0.8,2.617092e-05,04_profile,ok
mlp,ntk,gelu,256,256,0,1,0.85,2.346865e-05,04_profile,ok
mlp,ntk,gelu,256,256,0,1,0.9,1.877648e-05,04_profile,ok
mlp,ntk,gelu,256,256,0,1,0.95,1.39863e-05,04_profile,ok
mlp,ntk,gelu,256,256,0,1,1.0,1.015082e-05,04_profile,ok
mlp,ntk,gelu,256,256,0,2,0.0,8.764721e-06,04_profile,ok
mlp,ntk,gelu,256,256,0,2,0.05,1.186072e-05,04_profile,ok
mlp,ntk,gelu,256,256,0,2,0.1,1.578748e-05,04_profile,ok
mlp,ntk,gelu,256,256,0,2,0.15,1.983718e-05,04_profile,ok
mlp,ntk,gelu,256,256,0,2,0.2,2.255336e-05,04_profile,ok
mlp,ntk,gelu,256,256,0,2,0.25,2.238309e-05,04_profile,ok
mlp,ntk,gelu,256,256,0,2,0.3,1.887762e-05,04_profile,ok
mlp,ntk,gelu,256,256,0,2,0.35,1.315336e-05,04_profile,ok
mlp,ntk,gelu,256,256,0,2,0.4,7.213767e-06,04_profile,ok
mlp,ntk,gelu,256,256,0,2,0.45,2.980786e-06,04_profile,ok
mlp,ntk,gelu,256,256,0,2,0.5,1.667447e-06,04_profile,ok
mlp,ntk,gelu,256,256,0,2,0.55,3.573401e-06,04_profile,ok
mlp,ntk,gelu,256,256,0,2,0.6,8.111404e-06,04_profile,ok
mlp,ntk,gelu,256,256,0,2,0.65,1.391845e-05,04_profile,ok
mlp,ntk,gelu,256,256,0,2,0.7,1.913783e-05,04_profile,ok
mlp,ntk,gelu,256,256,0,2,0.75,2.204087e-05,04_profile,ok
mlp,ntk,gelu,256,256,0,2,0.8,2.186934e-05,04_profile,ok
mlp,ntk,gelu,256,256,0,2,0.85,1.923047e-05,04_profile,ok
mlp,ntk,gelu,256,256,0,2,0.9,1.549861e-05,04_profile,ok
mlp,ntk,gelu,256,256,0,2,0.95,1.185916e-05,04_profile,ok
mlp,ntk,gelu,256,256,0,2,1.0,8.894689e-06,04_profile,ok
mlp,ntk,gelu,256,256,0,3,0.0,9.491952e-06,04_profile,ok
mlp,ntk,gelu,256,256,0,3,0.05,1.289436e-05,04_profile,ok
mlp,ntk,gelu,256,256,0,3,0.1,1.729868e-05,04_profile,ok
mlp,ntk,gelu,256,256,0,3,0.15,2.197239e-05,04_profile,ok
mlp,ntk,gelu,256,256,0,3,0.2,2.528927e-05,04_profile,ok
mlp,ntk,gelu,256,256,0,3,0.25,2.539842e-05,04_profile,ok
mlp,ntk,gelu,256,256,0,3,0.3,2.158797e-05,04_profile,ok
mlp,ntk,gelu,256,256,0,3,0.35,1.505332e-05,04_profile,ok
mlp,ntk,gelu,256,256,0,3,0.4,8.227789e-06,04_profile,ok
mlp,ntk,gelu,256,256,0,3,0.45,3.398686e-06,04_profile,ok
mlp,ntk,gelu,256,256,0,3,0.5,1.929315e-06,04_profile,ok
mlp,ntk,gelu,256,256,0,3,0.55,4.207223e-06,04_profile,ok
mlp,ntk,gelu,256,256,0,3,0.6,9.577602e-06,04_profile,ok
mlp,ntk,gelu,256,256,0,3,0.65,1.624464e-05,04_profile,ok
mlp,ntk,gelu,256,256,0,3,0.7,2.185586e-05,04_profile,ok
mlp,ntk,gelu,256,256,0,3,0.75,2.460764e-05,04_profile,ok
mlp,ntk,gelu,256,256,0,3,0.8,2.391294e-05,04_profile,ok
mlp,ntk,gelu,256,256,0,3,0.85,2.053453e-05,04_profile,ok
mlp,ntk,gelu,256,256,0,3,0.9,1.607347e-05,04_profile,ok
mlp,ntk,gelu,256,256,0,3,0.95,1.191728e-05,04_profile,ok
mlp,ntk,gelu,256,256,0,3,1.0,8.693884e-06,04_profile,ok
mlp,ntk,gelu,256,256,0,4,0.0,9.31587e-06,04_profile,ok
mlp,ntk,gelu,256,256,0,4,0.05,1.232491e-05,04_profile,ok
mlp,ntk,gelu,256,256,0,4,0.1,1.605436e-05,04_profile,ok
mlp,ntk,gelu,256,256,0,4,0.15,1.970214e-05,04_profile,ok
mlp,ntk,gelu,256,256,0,4,0.2,2.16694e-05,04_profile,ok
mlp,ntk,gelu,256,256,0,4,0.25,2.054809e-05,04_profile,ok
mlp,ntk,gelu,256,256,0,4,0.3,1.647583e-05,04_profile,ok
mlp,ntk,gelu,256,256,0,4,0.35,1.098581e-05,04_profile,ok
mlp,ntk,gelu,256,256,0,4,0.4,5.818785e-06,04_profile,ok
mlp,ntk,gelu,256,256,0,4,0.45,2.337673e-06,04_profile,ok
mlp,ntk,gelu,256,256,0,4,0.5,1.452135e-06,04_profile,ok
mlp,ntk,gelu,256,256,0,4,0.55,3.462215e-06,04_profile,ok
mlp,ntk,gelu,256,256,0,4,0.6,7.840665e-06,04_profile,ok
mlp,ntk,gelu,256,256,0,4,0.65,1.320605e-05,04_profile,ok
mlp,ntk,gelu,256,256,0,4,0.7,1.767814e-05,04_profile,ok
mlp,ntk,gelu,256,256,0,4,0.75,1.968378e-05,04_profile,ok
mlp,ntk,gelu,256,256,0,4,0.8,1.883638e-05,04_profile,ok
mlp,ntk,gelu,256,256,0,4,0.85,1.604131e-05,04_profile,ok
mlp,ntk,gelu,256,256,0,4,0.9,1.263784e-05,04_profile,ok
mlp,ntk,gelu,256,256,0,4,0.95,9.553037e-06,04_profile,ok
mlp,ntk,gelu,256,256,0,4,1.0,7.134415e-06,04_profile,ok
mlp,ntk,gelu,256,256,1,2,0.0,1.271563e-05,04_profile,ok
mlp,ntk,gelu,256,256,1,2,0.05,1.679845e-05,04_profile,ok
mlp,ntk,gelu,256,256,1,2,0.1,2.162434e-05,04_profile,ok
mlp,ntk,gelu,256,256,1,2,0.15,2.636841e-05,04_profile,ok
mlp,ntk,gelu,256,256,1,2,0.2,2.933308e-05,04_profile,ok
mlp,ntk,gelu,256,256,1,2,0.25,2.856915e-05,04_profile,ok
mlp,ntk,gelu,256,256,1,2,0.3,2.346367e-05,04_profile,ok
mlp,ntk,gelu,256,256,1,2,0.35,1.567369e-05,04_profile,ok
mlp,ntk,gelu,256,256,1,2,0.4,8.04372e-06,04_profile,ok
mlp,ntk,gelu,256,256,1,2,0.45,2.903937e-06,04_profile,ok
mlp,ntk,gelu,256,256,1,2,0.5,1.614813e-06,04_profile,ok
mlp,ntk,gelu,256,256,1,2,0.55,4.690577e-06,04_profile,ok
mlp,ntk,gelu,256,256,1,2,0.6,1.145353e-05,04_profile,ok
mlp,ntk,gelu,256,256,1,2,0.65,1.952347e-05,04_profile,ok
mlp,ntk,gelu,256,256,1,2,0.7,2.550156e-05,04_profile,ok
mlp,ntk,gelu,256,256,1,2,0.75,2.723352e-05,04_profile,ok
mlp,ntk,gelu,256,256,1,2,0.8,2.508161e-05,04_profile,ok
mlp,ntk,gelu,256,256,1,2,0.85,2.082883e-05,04_profile,ok
mlp,ntk,gelu,256,256,1,2,0.9,1.616992e-05,04_profile,ok
mlp,ntk,gelu,256,256,1,2,0.95,1.208594e-05,04_profile,ok
mlp,ntk,gelu,256,256,1,2,1.0,8.911742e-06,04_profile,ok
mlp,ntk,gelu,256,256,1,3,0.0,9.000145e-06,04_profile,ok
mlp,ntk,gelu,256,256,1,3,0.05,1.195699e-05,04_profile,ok
mlp,ntk,gelu,256,256,1,3,0.1,1.553374e-05,04_profile,ok
mlp,ntk,gelu,256,256,1,3,0.15,1.931031e-05,04_profile,ok
mlp,ntk,gelu,256,256,1,3,0.2,2.241298e-05,04_profile,ok
mlp,ntk,gelu,256,256,1,3,0.25,2.355202e-05,04_profile,ok
mlp,ntk,gelu,256,256,1,3,0.3,2.153919e-05,04_profile,ok
mlp,ntk,gelu,256,256,1,3,0.35,1.628819e-05,04_profile,ok
mlp,ntk,gelu,256,256,1,3,0.4,9.455475e-06,04_profile,ok
mlp,ntk,gelu,256,256,1,3,0.45,3.784999e-06,04_profile,ok
mlp,ntk,gelu,256,256,1,3,0.5,1.651396e-06,04_profile,ok
mlp,ntk,gelu,256,256,1,3,0.55,3.925985e-06,04_profile,ok
mlp,ntk,gelu,256,256,1,3,0.6,9.612675e-06,04_profile,ok
mlp,ntk,gelu,256,256,1,3,0.65,1.633619e-05,04_profile,ok
mlp,ntk,gelu,256,256,1,3,0.7,2.153066e-05,04_profile,ok
mlp,ntk,gelu,256,256,1,3,0.75,2.365977e-05,04_profile,ok
mlp,ntk,gelu,256,256,1,3,0.8,2.266372e-05,04_profile,ok
mlp,ntk,gelu,256,256,1,3,0.85,1.954198e-05,04_profile,ok
mlp,ntk,gelu,256,256,1,3,0.9,1.561379e-05,04_profile,ok
mlp,ntk,gelu,256,256,1,3,0.95,1.191426e-05,04_profile,ok
mlp,ntk,gelu,256,256,1,3,1.0,8.952442e-06,04_profile,ok
mlp,ntk,gelu,256,256,1,4,0.0,8.125795e-06,04_profile,ok
mlp,ntk,gelu,256,256,1,4,0.05,1.058388e-05,04_profile,ok
mlp,ntk,gelu,256,256,1,4,0.1,1.357376e-05,04_profile,ok
mlp,ntk,gelu,256,256,1,4,0.15,1.673819e-05,04_profile,ok
mlp,ntk,gelu,256,256,1,4,0.2,1.930497e-05,04_profile,ok
mlp,ntk,gelu,256,256,1,4,0.25,2.017653e-05,04_profile,ok
mlp,ntk,gelu,256,256,1,4,0.3,1.844135e-05,04_profile,ok
mlp,ntk,gelu,256,256,1,4,0.35,1.412817e-05,04_profile,ok
mlp,ntk,gelu,256,256,1,4,0.4,8.553539e-06,04_profile,ok
mlp,ntk,gelu,256,256,1,4,0.45,3.805161e-06,04_profile,ok
mlp,ntk,gelu,256,256,1,4,0.5,1.73995e-06,04_profile,ok
mlp,ntk,gelu,256,256,1,4,0.55,3.192717e-06,04_profile,ok
mlp,ntk,gelu,256,256,1,4,0.6,7.670774e-06,04_profile,ok
mlp,ntk,gelu,256,256,1,4,0.65,1.350118e-05,04_profile,ok
mlp,ntk,gelu,256,256,1,4,0.7,1.849404e-05,04_profile,ok
mlp,ntk,gelu,256,256,1,4,0.75,2.101613e-05,04_profile,ok
mlp,ntk,gelu,256,256,1,4,0.8,2.072595e-05,04_profile,ok
mlp,ntk,gelu,256,256,1,4,0.85,1.840442e-05,04_profile,ok
mlp,ntk,gelu,256,256,1,4,0.9,1.523954e-05,04_profile,ok
mlp,ntk,gelu,256,256,1,4,0.95,1.217842e-05,04_profile,ok
mlp,ntk,gelu,256,256,1,4,1.0,9.693966e-06,04_profile,ok
mlp,ntk,gelu,256,256,2,3,0.0,8.933977e-06,04_profile,ok
mlp,ntk,gelu,256,256,2,3,0.05,1.163129e-05,04_profile,ok
mlp,ntk,gelu,256,256,2,3,0.1,1.504286e-05,04_profile,ok
mlp,ntk,gelu,256,256,2,3,0.15,1.877376e-05,04_profile,ok
mlp,ntk,gelu,256,256,2,3,0.2,2.175377e-05,04_profile,ok
mlp,ntk,gelu,256,256,2,3,0.25,2.246651e-05,04_profile,ok
mlp,ntk,gelu,256,256,2,3,0.3,1.996011e-05,04_profile,ok
mlp,ntk,gelu,256,256,2,3,0.35,1.474326e-05,04_profile,ok
mlp,ntk,gelu,256,256,2,3,0.4,8.615156e-06,04_profile,ok
mlp,ntk,gelu,256,256,2,3,0.45,3.71637e-06,04_profile,ok
mlp,ntk,gelu,256,256,2,3,0.5,1.668375e-06,04_profile,ok
mlp,ntk,gelu,256,256,2,3,0.55,3.191661e-06,04_profile,ok
mlp,ntk,gelu,256,256,2,3,0.6,7.973141e-06,04_profile,ok
mlp,ntk,gelu,256,256,2,3,0.65,1.450778e-05,04_profile,ok
mlp,ntk,gelu,256,256,2,3,0.7,2.027922e-05,04_profile,ok
mlp,ntk,gelu,256,256,2,3,0.75,2.302264e-05,04_profile,ok
mlp,ntk,gelu,256,256,2,3,0.8,2.22753e-05,04_profile,ok
mlp,ntk,gelu,256,256,2,3,0.85,1.922448e-05,04_profile,ok
mlp,ntk,gelu,256,256,2,3,0.9,1.539048e-05,04_profile,ok
mlp,ntk,gelu,256,256,2,3,0.95,1.183692e-05,04_profile,ok
mlp,ntk,gelu,256,256,2,3,1.0,9.028875e-06,04_profile,ok
mlp,ntk,gelu,256,256,2,4,0.0,8.987314e-06,04_profile,ok
mlp,ntk,gelu,256,256,2,4,0.05,1.202445e-05,04_profile,ok
mlp,ntk,gelu,256,256,2,4,0.1,1.568173e-05,04_profile,ok
mlp,ntk,gelu,256,256,2,4,0.15,1.940013e-05,04_profile,ok
mlp,ntk,gelu,256,256,2,4,0.2,2.208884e-05,04_profile,ok
mlp,ntk,gelu,256,256,2,4,0.25,2.241317e-05,04_profile,ok
mlp,ntk,gelu,256,256,2,4,0.3,1.959347e-05,04_profile,ok
mlp,ntk,gelu,256,256,2,4,0.35,1.417495e-05,04_profile,ok
mlp,ntk,gelu,256,256,2,4,0.4,7.980431e-06,04_profile,ok
mlp,ntk,gelu,256,256,2,4,0.45,3.242276e-06,04_profile,ok
mlp,ntk,gelu,256,256,2,4,0.5,1.674787e-06,04_profile,ok
mlp,ntk,gelu,256,256,2,4,0.55,3.896392e-06,04_profile,ok
mlp,ntk,gelu,256,256,2,4,0.6,9.145797e-06,04_profile,ok
mlp,ntk,gelu,256,256,2,4,0.65,1.542064e-05,04_profile,ok
mlp,ntk,gelu,256,256,2,4,0.7,2.028751e-05,04_profile,ok
mlp,ntk,gelu,256,256,2,4,0.75,2.210356e-05,04_profile,ok
mlp,ntk,gelu,256,256,2,4,0.8,2.079076e-05,04_profile,ok
mlp,ntk,gelu,256,256,2,4,0.85,1.751007e-05,04_profile,ok
mlp,ntk,gelu,256,256,2,4,0.9,1.366993e-05,04_profile,ok
mlp,ntk,gelu,256,256,2,4,0.95,1.021369e-05,04_profile,ok
mlp,ntk,gelu,256,256,2,4,1.0,7.509465e-06,04_profile,ok
mlp,ntk,gelu,256,256,3,4,0.0,8.889013e-06,04_profile,ok
mlp,ntk,gelu,256,256,3,4,0.05,1.138416e-05,04_profile,ok
mlp,ntk,gelu,256,256,3,4,0.1,1.454805e-05,04_profile,ok
mlp,ntk,gelu,256,256,3,4,0.15,1.800024e-05,04_profile,ok
mlp,ntk,gelu,256,256,3,4,0.2,2.087549e-05,04_profile,ok
mlp,ntk,gelu,256,256,3,4,0.25,2.194326e-05,04_profile,ok
mlp,ntk,gelu,256,256,3,4,0.3,2.009325e-05,04_profile,ok
mlp,ntk,gelu,256,256,3,4,0.35,1.522588e-05,04_profile,ok
mlp,ntk,gelu,256,256,3,4,0.4,8.933163e-06,04_profile,ok
mlp,ntk,gelu,256,256,3,4,0.45,3.801907e-06,04_profile,ok
mlp,ntk,gelu,256,256,3,4,0.5,1.871156e-06,04_profile,ok
mlp,ntk,gelu,256,256,3,4,0.55,3.762928e-06,04_profile,ok
mlp,ntk,gelu,256,256,3,4,0.6,8.62773e-06,04_profile,ok
mlp,ntk,gelu,256,256,3,4,0.65,1.454949e-05,04_profile,ok
mlp,ntk,gelu,256,256,3,4,0.7,1.93591e-05,04_profile,ok
mlp,ntk,gelu,256,256,3,4,0.75,2.158393e-05,04_profile,ok
mlp,ntk,gelu,256,256,3,4,0.8,2.097855e-05,04_profile,ok
mlp,ntk,gelu,256,256,3,4,0.85,1.835398e-05,04_profile,ok
mlp,ntk,gelu,256,256,3,4,0.9,1.490753e-05,04_profile,ok
mlp,ntk,gelu,256,256,3,4,0.95,1.157318e-05,04_profile,ok
mlp,ntk,gelu,256,256,3,4,1.0,8.809598e-06,04_profile,ok
mlp,ntk,gelu,512,512,0,1,0.0,3.399034e-06,04_profile,ok
mlp,ntk,gelu,512,512,0,1,0.05,4.587017e-06,04_profile,ok
mlp,ntk,gelu,512,512,0,1,0.1,6.084774e-06,04_profile,ok
mlp,ntk,gelu,512,512,0,1,0.15,7.769098e-06,04_profile,ok
mlp,ntk,gelu,512,512,0,1,0.2,9.292596e-06,04_profile,ok
mlp,ntk,gelu,512,512,0,1,0.25,1.005162e-05,04_profile,ok
mlp,ntk,gelu,512,512,0,1,0.3,9.422714e-06,04_profile,ok
mlp,ntk,gelu,512,512,0,1,0.35,7.292677e-06,04_profile,ok
mlp,ntk,gelu,512,512,0,1,0.4,4.374412e-06,04_profile,ok
mlp,ntk,gelu,512,512,0,1,0.45,1.839683e-06,04_profile,ok
mlp,ntk,gelu,512,512,0,1,0.5,6.508198e-07,04_profile,ok
mlp,ntk,gelu,512,512,0,1,0.55,1.203862e-06,04_profile,ok
mlp,ntk,gelu,512,512,0,1,0.6,3.310265e-06,04_profile,ok
mlp,ntk,gelu,512,512,0,1,0.65,6.268132e-06,04_profile,ok
mlp,ntk,gelu,512,512,0,1,0.7,9.010307e-06,04_profile,ok
mlp,ntk,gelu,512,512,0,1,0.75,1.053219e-05,04_profile,ok
mlp,ntk,gelu,512,512,0,1,0.8,1.047614e-05,04_profile,ok
mlp,ntk,gelu,512,512,0,1,0.85,9.247324e-06,04_profile,ok
mlp,ntk,gelu,512,512,0,1,0.9,7.538112e-06,04_profile,ok
mlp,ntk,gelu,512,512,0,1,0.95,5.874318e-06,04_profile,ok
mlp,ntk,gelu,512,512,0,1,1.0,4.498552e-06,04_profile,ok
mlp,ntk,gelu,512,512,0,2,0.0,4.168527e-06,04_profile,ok
mlp,ntk,gelu,512,512,0,2,0.05,5.621153e-06,04_profile,ok
mlp,ntk,gelu,512,512,0,2,0.1,7.458553e-06,04_profile,ok
mlp,ntk,gelu,512,512,0,2,0.15,9.439002e-06,04_profile,ok
mlp,ntk,gelu,512,512,0,2,0.2,1.101868e-05,04_profile,ok
mlp,ntk,gelu,512,512,0,2,0.25,1.14583e-05,04_profile,ok
mlp,ntk,gelu,512,512,0,2,0.3,1.021315e-05,04_profile,ok
mlp,ntk,gelu,512,512,0,2,0.35,7.441951e-06,04_profile,ok
mlp,ntk,gelu,512,512,0,2,0.4,4.117878e-06,04_profile,ok
mlp,ntk,gelu,512,512,0,2,0.45,1.487662e-06,04_profile,ok
mlp,ntk,gelu,512,512,0,2,0.5,4.681406e-07,04_profile,ok
mlp,ntk,gelu,512,512,0,2,0.55,1.405094e-06,04_profile,ok
mlp,ntk,gelu,512,512,0,2,0.6,4.001619e-06,04_profile,ok
mlp,ntk,gelu,512,512,0,2,0.65,7.333347e-06,04_profile,ok
mlp,ntk,gelu,512,512,0,2,0.7,1.011713e-05,04_profile,ok
mlp,ntk,gelu,512,512,0,2,0.75,1.135001e-05,04_profile,ok
mlp,ntk,gelu,512,512,0,2,0.8,1.087769e-05,04_profile,ok
mlp,ntk,gelu,512,512,0,2,0.85,9.282187e-06,04_profile,ok
mlp,ntk,gelu,512,512,0,2,0.9,7.317831e-06,04_profile,ok
mlp,ntk,gelu,512,512,0,2,0.95,5.509218e-06,04_profile,ok
mlp,ntk,gelu,512,512,0,2,1.0,4.084231e-06,04_profile,ok
mlp,ntk,gelu,512,512,0,3,0.0,3.385315e-06,04_profile,ok
mlp,ntk,gelu,512,512,0,3,0.05,4.72448e-06,04_profile,ok
mlp,ntk,gelu,512,512,0,3,0.1,6.494348e-06,04_profile,ok
mlp,ntk,gelu,512,512,0,3,0.15,8.548289e-06,04_profile,ok
mlp,ntk,gelu,512,512,0,3,0.2,1.039749e-05,04_profile,ok
mlp,ntk,gelu,512,512,0,3,0.25,1.122866e-05,04_profile,ok
mlp,ntk,gelu,512,512,0,3,0.3,1.03362e-05,04_profile,ok
mlp,ntk,gelu,512,512,0,3,0.35,7.767678e-06,04_profile,ok
mlp,ntk,gelu,512,512,0,3,0.4,4.485232e-06,04_profile,ok
mlp,ntk,gelu,512,512,0,3,0.45,1.781863e-06,04_profile,ok
mlp,ntk,gelu,512,512,0,3,0.5,5.961478e-07,04_profile,ok
mlp,ntk,gelu,512,512,0,3,0.55,1.267322e-06,04_profile,ok
mlp,ntk,gelu,512,512,0,3,0.6,3.575689e-06,04_profile,ok
mlp,ntk,gelu,512,512,0,3,0.65,6.784207e-06,04_profile,ok
mlp,ntk,gelu,512,512,0,3,0.7,9.760347e-06,04_profile,ok
mlp,ntk,gelu,512,512,0,3,0.75,1.142031e-05,04_profile,ok
mlp,ntk,gelu,512,512,0,3,0.8,1.13278e-05,04_profile,ok
mlp,ntk,gelu,512,512,0,3,0.85,9.879012e-06,04_profile,ok
mlp,ntk,gelu,512,512,0,3,0.9,7.876278e-06,04_profile,ok
mlp,ntk,gelu,512,512,0,3,0.95,5.972439e-06,04_profile,ok
mlp,ntk,gelu,512,512,0,3,1.0,4.461371e-06,04_profile,ok
mlp,ntk,gelu,512,512,0,4,0.0,3.708746e-06,04_profile,ok
mlp,ntk,gelu,512,512,0,4,0.05,5.080451e-06,04_profile,ok
