arch,regime,act,width,width_paper,smooth,seedA,seedB,dnorm,rq_A,rq_mid,rq_B,flen_A,flen_mid,flen_B,lmax_A,lmax_mid,lmax_B,trP_A,trP_mid,trP_B,trP_sem_A,trP_sem_mid,trP_sem_B,align_A,align_mid,align_B,spec_A,spec_mid,spec_B,ov1_mid,top1_mid,src_rq,src_lmax,src_trP,status
mlp,mup,relu,1024,1024,0,1,4,93.677488,5.522818e-07,7.717541e-07,4.368956e-07,0.00242326666917598,0.0033862531543315502,0.001916982499495079,0.01747657,0.428125,0.0230637,1.129419e-07,1.279118e-06,1.065761e-07,7.006e-09,1.113e-07,6.286e-09,4.889963777836215,0.6033486355441796,4.09937687717978,3.1601269585507913e-05,1.8026373138686133e-06,1.8942997003949928e-05,3.553142e-09,0.001971079802167555,10_rayleigh,10_rayleigh,10_rayleigh,ok
mlp,mup,relu,1024,1024,0,2,3,93.987304,6.773362e-07,1.217509e-06,8.56301e-07,0.0029916630369122253,0.005377501855663357,0.0037821159568482763,0.01848763,0.4545324,0.02050259,1.064517e-07,1.659266e-06,1.128747e-07,6.659e-09,1.224e-07,5.701e-09,6.362850006153025,0.7337636039067877,7.58629701784368,3.663726502531693e-05,2.6785967292980653e-06,4.1765503772937954e-05,6.657821e-08,0.024855630290210585,10_rayleigh,10_rayleigh,10_rayleigh,ok
mlp,mup,relu,1024,1024,0,2,4,93.819761,6.097372e-07,1.848613e-06,6.175686e-07,0.0026834984018110136,0.00813588219821107,0.002717964970988592,0.01848763,0.3035121,0.0230637,1.064517e-07,1.315442e-06,1.065761e-07,6.659e-09,8.709e-08,6.286e-09,5.727829616624253,1.4053169961123333,5.794625624319148,3.298082014839111e-05,6.090739051260229e-06,2.67766490198884e-05,2.519896e-07,0.04137258186227188,10_rayleigh,10_rayleigh,10_rayleigh,ok
mlp,mup,relu,1024,1024,0,3,4,93.647898,8.072295e-07,1.244313e-06,6.545394e-07,0.003539672620056505,0.005456268207344218,0.0028701319673379287,0.02050259,0.4268782,0.0230637,1.128747e-07,1.363007e-06,1.065761e-07,5.701e-09,8.282e-08,6.286e-09,7.151553891173133,0.9129175418761606,6.141521410522622,3.9372074454983494e-05,2.9149134343238894e-06,2.8379635531159356e-05,2.566067e-07,0.08803235697444292,10_rayleigh,10_rayleigh,10_rayleigh,ok
mlp,mup,relu,2048,2048,0,0,1,132.454997,2.323194e-07,5.16685e-07,1.796977e-07,0.0020379436716102947,0.004532445099143529,0.001576337535814595,0.01862694,0.5251962,0.01762766,2.564381e-08,4.854754e-07,2.476992e-08,1.314e-09,4.407e-08,1.593e-09,9.05947283184519,1.0642866765236714,7.254674217760897,1.2472225711791629e-05,9.837942467976728e-07,1.019407567425285e-05,2.175963e-07,0.22118069983463814,10_rayleigh,10_rayleigh,10_rayleigh,ok
mlp,mup,relu,2048,2048,0,0,2,132.360348,2.208327e-07,2.6693e-07,2.392708e-07,0.0019344129341131594,0.0023382082658176336,0.0020959238838976425,0.01862694,0.6217573,0.01783378,2.564381e-08,2.800035e-07,2.608481e-08,1.314e-09,1.906e-08,1.501e-09,8.61154017285263,0.9533095122025261,9.172802102066298,1.1855554374470525e-05,4.293154258100388e-07,1.3416718160704011e-05,1.564826e-08,0.03644933086314014,10_rayleigh,10_rayleigh,10_rayleigh,ok
mlp,mup,relu,2048,2048,0,0,3,132.315666,2.077632e-07,1.947975e-07,1.718129e-07,0.0018187004084189173,0.0017052023303885582,0.0015040016297478988,0.01862694,0.2780333,0.02309059,2.564381e-08,2.67232e-07,3.191238e-08,1.314e-09,2.041e-08,1.631e-09,8.10188501630608,0.7289452610465813,5.383894902229168,1.1153909337765622e-05,7.006265076881079e-07,7.440818965647912e-06,2.710422e-11,3.868569016812844e-05,10_rayleigh,10_rayleigh,10_rayleigh,ok
mlp,mup,relu,2048,2048,0,0,4,131.711013,2.174744e-07,3.248528e-07,2.180215e-07,0.001886350213597519,0.0028177392312279154,0.0018910957018106569,0.01862694,0.5788414,0.0178902,2.564381e-08,3.87473e-07,2.503722e-08,1.314e-09,4.156e-08,1.648e-09,8.480580693742466,0.8383882231794215,8.707895684904315,1.1675261744548486e-05,5.612121040409342e-07,1.2186644084470828e-05,1.74881e-08,0.03116130224932646,10_rayleigh,10_rayleigh,10_rayleigh,ok
mlp,mup,relu,2048,2048,0,1,2,132.644187,2.231347e-07,6.691725e-07,2.752856e-07,0.0019629695467065712,0.0058868711992957744,0.0024217535392157584,0.01762766,0.3208291,0.01783378,2.476992e-08,3.250704e-07,2.608481e-08,1.593e-09,1.698e-08,1.501e-09,9.008293123272097,2.0585463948732334,10.553483042429674,1.2658214419837913e-05,2.085759988729202e-06,1.543618907489046e-05,4.591448e-08,0.02201330941628354,10_rayleigh,10_rayleigh,10_rayleigh,ok
mlp,mup,relu,2048,2048,0,1,3,132.539189,2.257716e-07,3.283183e-07,1.742884e-07,0.0019830238282457897,0.002883724136025743,0.0015308304950083778,0.01762766,0.4650067,0.02309059,2.476992e-08,3.29264e-07,3.191238e-08,1.593e-09,3.311e-08,1.631e-09,9.114748856677776,0.9971278366295739,5.461466678448929,1.2807803191121227e-05,7.060506870116065e-07,7.5480271400600845e-06,1.604062e-09,0.00227187938416896,10_rayleigh,10_rayleigh,10_rayleigh,ok
mlp,mup,relu,2048,2048,0,1,4,132.138887,2.126297e-07,2.66003e-07,1.856427e-07,0.0018563301553217945,0.002322297356888823,0.0016207243960996856,0.01762766,0.4763548,0.0178902,2.476992e-08,4.184174e-07,2.503722e-08,1.593e-09,4.381e-08,1.648e-09,8.584190017569696,0.6357359899468809,7.414669040732158,1.2062275991254653e-05,5.58413602634003e-07,1.0376781701713788e-05,2.53196e-08,0.04534201867678184,10_rayleigh,10_rayleigh,10_rayleigh,ok
mlp,mup,relu,2048,2048,0,2,3,132.275495,2.400864e-07,3.013156e-07,1.750009e-07,0.002100372651343551,0.00263603038599093,0.0015309784490937747,0.01783378,0.7296661,0.02309059,2.608481e-08,3.097357e-07,3.191238e-08,1.501e-09,3.047e-08,1.631e-09,9.20406934150565,0.9728152098708673,5.483793436904424,1.3462451594670337e-05,4.129499780790145e-07,7.578883865678616e-06,9.26399e-08,0.22433685656298577,10_rayleigh,10_rayleigh,10_rayleigh,ok
mlp,mup,relu,2048,2048,0,2,4,131.800986,2.114879e-07,2.710469e-07,1.769896e-07,0.0018369310179685507,0.0023542455995554353,0.0015372874102861042,0.01783378,0.5176515,0.0178902,2.608481e-08,2.521034e-07,2.503722e-08,1.501e-09,2.005e-08,1.648e-09,8.1077032955195,1.0751417870603888,7.069059584091206,1.1858837554349107e-05,5.236088372196353e-07,9.89310348682519e-06,5.34037e-08,0.10199159411360176,10_rayleigh,10_rayleigh,10_rayleigh,ok
mlp,mup,relu,2048,2048,0,3,4,131.7624,1.822011e-07,2.399681e-07,1.823501e-07,0.001581626716629066,0.002083082693236843,0.0015829201357180711,0.02309059,0.3526829,0.0178902,3.191238e-08,3.022361e-07,2.503722e-08,1.631e-09,2.111e-08,1.648e-09,5.70941747372023,0.7939756369275542,7.283160830156064,7.890707859781841e-06,6.80407527555206e-07,1.0192736805625428e-05,2.695049e-09,0.0039609335447590745,10_rayleigh,10_rayleigh,10_rayleigh,ok
mlp,mup,relu,4096,4096,0,0,1,186.745199,7.464597e-08,8.97172e-08,8.158614e-08,0.0013015931703266998,0.001564388469743706,0.0014226081142400316,0.01894704,0.3132733,0.01771895,8.209452e-09,8.758118e-08,6.942509e-09,5.771e-10,9.049e-09,4.81e-10,9.092686089156743,1.024389029697933,11.751679400055513,3.939716705089556e-06,2.8638635976956865e-07,4.604456810364045e-06,1.251191e-07,0.43688917342527395,10_rayleigh,10_rayleigh,10_rayleigh,ok
mlp,mup,relu,4096,4096,0,0,2,187.482916,7.571832e-08,1.148318e-07,9.446429e-08,0.00133074356009115,0.0020181599161692297,0.0016602025187046254,0.01894704,0.5261278,0.03927824,8.209452e-09,7.613036e-08,1.084612e-08,5.771e-10,6.501e-09,6.479e-10,9.223309911550736,1.5083575067817883,8.709500724683112,3.996313936108226e-06,2.1825837752728517e-07,2.4050031264129963e-06,8.792878e-08,0.4028655440225095,10_rayleigh,10_rayleigh,10_rayleigh,ok
mlp,mup,relu,4096,4096,0,0,3,187.875,8.153267e-08,8.353637e-08,7.498508e-08,0.0014389299634689843,0.0014742922785728908,0.0013233747702009375,0.01894704,0.1787557,0.02687381,8.209452e-09,6.213712e-08,1.05228e-08,5.771e-10,4.243e-09,8.886e-10,9.9315605962493,1.3443875416176356,7.125962671532292,4.303187727476165e-06,4.673214336661713e-07,2.7902660620135366e-06,5.113954e-08,0.10943118871909324,10_rayleigh,10_rayleigh,10_rayleigh,ok
mlp,mup,relu,4096,4096,0,0,4,187.072648,8.070673e-08,9.891937e-08,5.888308e-08,0.0014122134487906761,0.0017308998228512166,0.001030341304649777,0.01894704,0.1803133,0.02022433,8.209452e-09,6.279399e-08,6.932708e-09,5.771e-10,3.664e-09,3.814e-10,9.830952175614158,1.5752999610313025,8.493517973063339,4.259595694103142e-06,5.485971916658394e-07,2.91149719174875e-06,1.223885e-10,0.00022309355909818265,10_rayleigh,10_rayleigh,10_rayleigh,ok
mlp,mup,relu,4096,4096,0,1,2,187.10023,8.991401e-08,6.884076e-08,8.72665e-08,0.0015737872186740208,0.0012049368970620462,0.0015274471944741028,0.01771895,0.835317,0.03927824,6.942509e-09,1.140307e-07,1.084612e-08,4.81e-10,1.368e-08,6.479e-10,12.951226998769465,0.6037037394315742,8.045872625418122,5.07445475042257e-06,8.241273672150812e-08,2.2217517892858744e-06,3.297993e-09,0.04001800123620076,10_rayleigh,10_rayleigh,10_rayleigh,ok
mlp,mup,relu,4096,4096,0,1,3,187.73864,7.984799e-08,7.399858e-08,8.038465e-08,0.0014071530211648717,0.0013040694625990016,0.0014166105258602102,0.01771895,0.5279861,0.02687381,6.942509e-09,9.247454e-08,1.05228e-08,4.81e-10,9.69e-09,8.886e-10,11.501316022780813,0.8002048996404848,7.639093207131182,4.506361268585328e-06,1.4015251537871924e-07,2.9911891912609337e-06,1.340499e-09,0.009564573253485404,10_rayleigh,10_rayleigh,10_rayleigh,ok
mlp,mup,relu,4096,4096,0,1,4,186.978682,8.271452e-08,8.685088e-08,6.16324e-08,0.001445892305113415,0.0015181980030148105,0.0010773660163375433,0.01771895,0.3966191,0.02022433,6.942509e-09,6.049631e-08,6.932708e-09,4.81e-10,5.513e-09,3.814e-10,11.914211418379148,1.4356392976695604,8.890090279296343,4.668138913423199e-06,2.1897805728468448e-07,3.047438407106688e-06,3.109559e-10,0.0014200322345345262,10_rayleigh,10_rayleigh,10_rayleigh,ok
mlp,mup,relu,4096,4096,0,2,3,188.189565,9.588503e-08,1.139957e-07,9.280166e-08,0.001697899144762812,0.0020185966624470795,0.0016432998889041308,0.03927824,0.7389894,0.02687381,1.084612e-08,1.300803e-07,1.05228e-08,6.479e-10,1.162e-08,8.886e-10,8.84049134621413,0.8763486861577041,8.819103280495685,2.441174299052096e-06,1.5425891088559592e-07,3.453237929419014e-06,1.291308e-09,0.00837104315456811,10_rayleigh,10_rayleigh,10_rayleigh,ok
mlp,mup,relu,4096,4096,0,2,4,187.587365,8.824004e-08,7.284594e-08,6.658959e-08,0.0015525402444576094,0.001281688601856304,0.0011716111907579822,0.03927824,0.2547792,0.02022433,1.084612e-08,7.211447e-08,6.932708e-09,6.479e-10,4.393e-09,3.814e-10,8.135631912610224,1.0101431793092286,9.6051340976715,2.246537523066207e-06,2.8591792422615345e-07,3.292548628310555e-06,1.078992e-08,0.03773782294063334,10_rayleigh,10_rayleigh,10_rayleigh,ok
mlp,mup,relu,4096,4096,0,3,4,187.959738,8.82719e-08,9.096301e-08,6.616215e-08,0.0015592729357369326,0.0016068098641376016,0.0011687167701745094,0.02687381,0.276967,0.02022433,1.05228e-08,6.78205e-08,6.932708e-09,8.886e-10,4.138e-09,3.814e-10,8.388632303189265,1.3412317809511876,9.543478536814185,3.2846812565840125e-06,3.2842544418649154e-07,3.27141368836446e-06,4.558813e-08,0.13880815511393038,10_rayleigh,10_rayleigh,10_rayleigh,ok
mlp,mup,softplus,64,64,1,0,1,27.257,0.0001306452,0.0009217682,0.0001500081,0.048531036935207404,0.34241109937372094,0.05572381259839846,0.14836,2.541339,0.2143632,4.591001e-05,0.0009623529,4.86848e-05,1.674e-06,3.42e-05,2.077e-06,2.845680059751675,0.9578276326698865,3.0812101518338375,0.0008805958479374495,0.00036270965817626063,0.0006997847578315682,3.448447e-06,0.009507458437525833,02_geodesic,02_geodesic,10_rayleigh,ok
mlp,mup,softplus,64,64,1,0,2,27.236,0.0001395734,0.0006402943,0.0001656042,0.051767752844843196,0.23748505854526641,0.061422572608161606,0.14836,2.995805,0.2113126,4.591001e-05,0.0008138585,4.962748e-05,1.674e-06,3.505e-05,2.886e-06,3.0401518100300997,0.7867390953095654,3.3369455793443477,0.0009407751415475869,0.0002137302995355172,0.0007836929742949546,4.614586e-07,0.002159069635904927,02_geodesic,02_geodesic,10_rayleigh,ok
mlp,mup,softplus,64,64,1,0,3,27.4201,0.0001673279,0.0008133081,0.0001526145,0.06290373507071845,0.3057476801732968,0.05737251274862208,0.14836,2.985573,0.1541989,4.591001e-05,0.0009695242,4.546797e-05,1.674e-06,2.435e-05,2.033e-06,3.644693172578268,0.8388734391570628,3.3565276831140696,0.0011278504987867351,0.00027241273283219,0.0009897249591274647,6.280241e-06,0.02305413897032748,02_geodesic,02_geodesic,10_rayleigh,ok
mlp,mup,softplus,64,64,1,0,4,27.056,0.0001863842,0.0004543497,0.0001155866,0.0682191460608256,0.1662981548167296,0.0423062638789888,0.14836,2.189369,0.1994547,4.591001e-05,0.0007415134,4.517285e-05,1.674e-06,2.299e-05,1.605e-06,4.059772585542891,0.612732959377403,2.5587626195823376,0.0012562968455109196,0.0002075254102894487,0.0005795130423098578,1.736717e-07,0.0008368695657932644,02_geodesic,02_geodesic,10_rayleigh,ok
mlp,mup,softplus,64,64,1,1,2,27.1153,0.0001679209,0.0008056826,0.000170928,0.06173103878156874,0.296184833610558,0.06283650812290777,0.21435999999999997,9.00149,0.2113126,4.86848e-05,0.001089695,4.962748e-05,2.077e-06,5.349e-05,2.886e-06,3.4491442914420927,0.7393652352263708,3.4442208228183255,0.0007833593021086024,8.95054707609518e-05,0.0008088869286545147,5.556082e-06,0.06207533408587948,02_geodesic,02_geodesic,10_rayleigh,ok
mlp,mup,softplus,64,64,1,1,3,27.3848,0.0001649776,0.0007314779,0.0002001996,0.06186060067536435,0.274277612686535,0.07506756984564979,0.21435999999999997,3.647711,0.1541989,4.86848e-05,0.0009588458,4.546797e-05,2.077e-06,3.693e-05,2.033e-06,3.3886880504798214,0.7628733420952566,4.403090791165737,0.000769628662063818,0.00020053066155734377,0.0012983205457367075,9.892238e-07,0.0049330301526837655,02_geodesic,02_geodesic,10_rayleigh,ok
mlp,mup,softplus,64,64,1,1,4,26.9031,0.0001756011,0.0006113832,0.0002075238,0.06354800020499228,0.22125248485874427,0.07510045486583385,0.21435999999999997,4.087549,0.1994547,4.86848e-05,0.001011913,4.517285e-05,2.077e-06,4.226e-05,1.605e-06,3.6068978408045225,0.604185537689505,4.593993958760627,0.000819187814890838,0.0001495720785243186,0.0010404558027461873,7.811643e-07,0.005222661259420769,02_geodesic,02_geodesic,10_rayleigh,ok
mlp,mup,softplus,64,64,1,2,3,27.0932,0.0001590789,0.0006067624,0.0001583735,0.05838525609271217,0.22269438694527466,0.05812635966051531,0.21078,2.982635,0.1541989,4.962748e-05,0.0008216037,4.546797e-05,2.886e-06,4.632e-05,2.033e-06,3.205459958877622,0.7385098192717486,3.48318827517481,0.000754715343011671,0.0002034316636128792,0.0010270728260707437,1.182631e-05,0.05813406718486512,02_geodesic,02_geodesic,10_rayleigh,ok
mlp,mup,softplus,64,64,1,2,4,27.3528,0.0001822141,0.0007236746,0.0001109322,0.06816407797868226,0.2707178635769224,0.04149838640998022,0.21078,6.051409,0.1994547,4.962748e-05,0.001121811,4.517285e-05,2.886e-06,4.113e-05,1.605e-06,3.6716371655381255,0.6450949402350307,2.4557272786640647,0.0008644752822848467,0.00011958778525794572,0.0005561774177294393,5.416648e-08,0.00045294324903806207,02_geodesic,02_geodesic,10_rayleigh,ok
mlp,mup,softplus,64,64,1,3,4,27.1791,0.0001513395,0.0005835901,0.0001280655,0.05589750741434348,0.21555001795094775,0.04730121505470552,0.15410000000000001,3.24321,0.1994547,4.546797e-05,0.0007820752,4.517285e-05,2.033e-06,2.767e-05,1.605e-06,3.32848596495511,0.7462071422287779,2.8350104100139797,0.0009820863075924722,0.00017994212524011704,0.0006420781260105678,4.329559e-06,0.024060841752438916,02_geodesic,02_geodesic,10_rayleigh,ok
mlp,mup,softplus,128,128,1,0,1,35.3249,2.276109e-05,0.0001093508,2.657144e-05,0.014201196690379007,0.06822661915797076,0.01657856657069606,0.049696,1.306873,0.07831439,6.043681e-06,0.0001798705,6.654119e-06,1.91e-07,9.178e-06,3.927e-07,3.7660971848117066,0.6079418248128514,3.993231861347836,0.00045800647939471994,8.367362398641643e-05,0.00033929192323403146,3.660811e-09,4.375107501731125e-05,02_geodesic,02_geodesic,10_rayleigh,ok
mlp,mup,softplus,128,128,1,0,2,35.4974,2.785099e-05,7.551508e-05,2.564105e-05,0.017547034521509346,0.04757696999835697,0.016154700049001748,0.049696,1.025055,0.08381622,6.043681e-06,0.000159513,7.384144e-06,1.91e-07,5.362e-06,3.662e-07,4.608282601282232,0.4734101922727302,3.4724471787115747,0.0005604271973599485,7.366929579388423e-05,0.0003059199042858292,7.298416e-07,0.009906998460281046,02_geodesic,02_geodesic,10_rayleigh,ok
mlp,mup,softplus,128,128,1,0,3,35.5348,2.614254e-05,0.0001179175,2.429386e-05,0.01650538034124682,0.0744485113684046,0.015338195877562105,0.049696,1.044316,0.06354374,6.043681e-06,0.0001410444,6.670461e-06,1.91e-07,5.679e-06,3.779e-07,4.3255989189369854,0.8360310653950104,3.642006152198476,0.0005260491790083708,0.00011291362001539763,0.00038231712518023013,8.48753e-06,0.07516834549138168,02_geodesic,02_geodesic,10_rayleigh,ok
mlp,mup,softplus,128,128,1,0,4,35.1504,2.628318e-05,7.809817e-05,2.243873e-05,0.016237099674388453,0.048247121188430546,0.013862093383551398,0.049696,1.373983,0.06506839,6.043681e-06,0.0001787993,6.763764e-06,1.91e-07,9.307e-06,3.21e-07,4.3488695051906285,0.4367923699925,3.317491562390409,0.000528879185447521,5.684071054736485e-05,0.0003448483972017749,4.488824e-07,0.007897198956124068,02_geodesic,02_geodesic,10_rayleigh,ok
mlp,mup,softplus,128,128,1,1,2,35.3445,2.181959e-05,6.910475e-05,3.514626e-05,0.013628883358623046,0.043163990582628084,0.02195294586341168,0.078314,0.9447521,0.08381622,6.654119e-06,0.0001347796,7.384144e-06,3.927e-07,6.441e-06,3.662e-07,3.2791102774086247,0.5127241066155412,4.759693202082733,0.0002786167224251092,7.314590779951693e-05,0.00041932528095397294,1.072125e-06,0.014657347652838623,02_geodesic,02_geodesic,10_rayleigh,ok
mlp,mup,softplus,128,128,1,1,3,35.1933,2.257629e-05,8.406235e-05,2.995623e-05,0.013981139295291229,0.05205848369415546,0.018551419404684386,0.078314,0.9521655,0.06354374,6.654119e-06,0.0001309824,6.670461e-06,3.927e-07,5.196e-06,3.779e-07,3.3928293136927667,0.6417835525994332,4.490878516492339,0.0002882791071839007,8.828543987363543e-05,0.00047142692576798283,3.946472e-07,0.004470127810031482,02_geodesic,02_geodesic,10_rayleigh,ok
mlp,mup,softplus,128,128,1,1,4,34.9536,3.89495e-05,6.428753e-05,3.069935e-05,0.02379335669035776,0.039271778380520296,0.018753529177836292,0.078314,1.183867,0.06506839,6.654119e-06,0.0001398105,6.763764e-06,3.927e-07,5.347e-06,3.21e-07,5.853442055965635,0.4598190407730463,4.538796740986232,0.000497350409888398,5.430300025256216e-05,0.00047180128477129985,6.50388e-08,0.0011977017788613125,02_geodesic,02_geodesic,10_rayleigh,ok
mlp,mup,softplus,128,128,1,2,3,35.5184,2.636777e-05,7.59773e-05,2.845112e-05,0.016632218962150107,0.04792483739629735,0.017946351077789593,0.08380699999999999,1.199177,0.06354374,7.384144e-06,0.0001684175,6.670461e-06,3.662e-07,7.075e-06,3.779e-07,3.570863460950924,0.4511247346623718,4.265240438404482,0.0003146249120001909,6.335786960557116e-05,0.0004477407215879959,4.501047e-06,0.07104164057315804,02_geodesic,02_geodesic,10_rayleigh,ok
mlp,mup,softplus,128,128,1,2,4,35.5512,3.452754e-05,9.62575e-05,3.122288e-05,0.02181946865514123,0.06082934098613041,0.019731108891141276,0.08380699999999999,1.006657,0.06506839,7.384144e-06,0.0001539224,6.763764e-06,3.662e-07,5.508e-06,3.21e-07,4.675902853465479,0.6253638196909612,4.616198909364667,0.00041198873602443716,9.562095132701606e-05,0.00047984712699976134,1.951877e-07,0.002041264987340207,02_geodesic,02_geodesic,10_rayleigh,ok
mlp,mup,softplus,128,128,1,3,4,34.9921,2.640796e-05,0.0001040673,3.685984e-05,0.01616757452312039,0.0637124498889701,0.022566461404451305,0.063525,4.385602,0.06506839,6.670461e-06,0.000188446,6.763764e-06,3.779e-07,2.042e-05,3.21e-07,3.9589407688614027,0.5522393683071013,5.449604687567454,0.0004157097205824479,2.372930785784939e-05,0.0005664784390700307,2.179309e-07,0.009184039471590019,02_geodesic,02_geodesic,10_rayleigh,ok
mlp,mup,softplus,256,256,1,0,1,47.0575,7.397479e-06,1.687344e-05,6.115008e-06,0.00819051947145497,0.0186823428455055,0.0067705622539925995,0.040236999999999995,0.549412,0.03389391,1.403638e-06,2.802835e-05,1.7426e-06,7.255e-08,1.589e-06,1.081e-07,5.270218532128654,0.6020133186577161,3.5091288878687017,0.00018384767751074884,3.0711815540978355e-05,0.00018041612785305678,8.597761e-06,0.27994961706279214,02_geodesic,02_geodesic,10_rayleigh,ok
mlp,mup,softplus,256,256,1,0,2,47.4644,6.612593e-06,1.004496e-05,7.361151e-06,0.007448653773629932,0.011314990837930252,0.008291855430148166,0.040236999999999995,0.678093,0.03490797,1.403638e-06,2.74088e-05,1.578961e-06,7.255e-08,1.32e-06,8.05e-08,4.711038743607682,0.3664866758121479,4.662022051209624,0.00016434110395904269,1.4813543275037496e-05,0.00021087307569016473,1.015627e-07,0.006856070699246189,02_geodesic,02_geodesic,10_rayleigh,ok
