kind,mode,regime,act,width,smooth,seedA,seedB,nparams,dnorm,rq_A,rq_mid,rq_B,flen_A,flen_mid,flen_B,lmax_A,lmax_mid,lmax_B,trP_A,trP_mid,trP_B,trP_sem_A,trP_sem_mid,trP_sem_B,align_A,align_mid,align_B,spec_A,spec_mid,spec_B,ov1_A,ov1_mid,ov1_B,top1_A,top1_mid,top1_B,pow_gap_mid,rq_tmax,t_at_rqmax,rq_tmin,batch,micro,probes,power_iters,accA,accB,status
rq,mlp,ntk,softplus,1024,1,3,4,1863690,1839.609401,2.373304e-06,6.348642e-08,2.348184e-06,4.015824e+00,1.074242e-01,3.973318e+00,2.507873e-01,6.333739e-01,2.646823e-01,8.204071e-07,1.586269e-06,8.701828e-07,1.023e-07,1.142e-07,8.428e-08,2.892837e+00,4.002247e-02,2.698495e+00,9.463416e-06,1.002353e-07,8.871706e-06,3.093488e-09,1.362846e-10,2.338106e-08,3.268892e-04,1.359647e-03,2.635464e-03,9.41e-08,4.086606e-06,0.1250,6.348642e-08,2048,2048,24,24,0.8998,0.8993,ok
rq,mlp,sp,gelu,1024,1,0,1,1863690,64.647855,4.507409e-06,1.149201e-05,4.161802e-06,9.419009e-03,2.401455e-02,8.696803e-03,3.922596e-02,1.496944e+00,4.366419e-02,4.173276e-07,1.906988e-05,4.648812e-07,2.331e-08,5.979e-07,1.892e-08,1.080065e+01,6.026263e-01,8.952398e+00,1.149088e-04,7.676984e-06,9.531383e-05,3.195792e-09,4.854543e-09,9.400870e-07,2.781155e-05,6.323502e-04,9.863070e-03,1.35e-06,1.560631e-04,0.7500,4.161802e-06,2048,2048,24,24,0.9867,0.9864,ok
rq,mlp,sp,gelu,1024,1,0,2,1863690,64.62613,4.290207e-06,1.693669e-05,4.261914e-06,8.959102e-03,3.536835e-02,8.900020e-03,3.922596e-02,2.136805e+00,4.495895e-02,4.173276e-07,2.309139e-05,4.402395e-07,2.331e-08,7.243e-07,1.934e-08,1.028019e+01,7.334635e-01,9.680898e+00,1.093716e-04,7.926173e-06,9.479567e-05,1.650476e-06,2.285283e-08,7.646167e-06,1.509053e-02,2.883211e-03,8.065945e-02,5.58e-07,1.386578e-04,0.7500,4.261914e-06,2048,2048,24,24,0.9867,0.9855,ok
rq,mlp,sp,gelu,1024,1,0,3,1863690,64.656639,3.947240e-06,1.514251e-05,4.128628e-06,8.250682e-03,3.165149e-02,8.629825e-03,3.922596e-02,3.148143e+00,4.065310e-02,4.173276e-07,2.134161e-05,3.954773e-07,2.331e-08,5.439e-07,1.440e-08,9.458373e+00,7.095300e-01,1.043961e+01,1.006283e-04,4.809983e-06,1.015575e-04,8.330938e-07,3.022756e-07,2.054247e-06,8.278924e-03,6.284338e-02,2.022742e-02,0.00e+00,1.316408e-04,0.7500,3.947240e-06,2048,2048,24,24,0.9867,0.9868,ok
rq,mlp,sp,gelu,1024,1,0,4,1863690,64.69755,4.267012e-06,1.358141e-05,4.054476e-06,8.930371e-03,2.842435e-02,8.485558e-03,3.922596e-02,2.109779e+00,4.518489e-02,4.173276e-07,1.873069e-05,4.094277e-07,2.331e-08,6.593e-07,1.132e-08,1.022461e+01,7.250885e-01,9.902789e+00,1.087803e-04,6.437362e-06,8.973079e-05,1.591050e-07,1.987342e-08,6.786112e-08,1.462627e-03,3.087199e-03,7.562746e-04,1.13e-07,1.180899e-04,0.7500,4.054476e-06,2048,2048,24,24,0.9867,0.9867,ok
rq,mlp,sp,gelu,1024,1,1,2,1863690,64.574732,4.100921e-06,1.111652e-05,4.467560e-06,8.550207e-03,2.317736e-02,9.314629e-03,4.366419e-02,1.985885e+00,4.495895e-02,4.648812e-07,2.031338e-05,4.402395e-07,1.892e-08,5.848e-07,1.934e-08,8.821438e+00,5.472511e-01,1.014802e+01,9.391954e-05,5.597764e-06,9.936974e-05,4.539296e-06,1.399305e-08,1.018489e-05,4.833176e-02,2.499757e-03,1.024949e-01,3.00e-07,1.241491e-04,0.7500,4.100921e-06,2048,2048,24,24,0.9864,0.9855,ok
rq,mlp,sp,gelu,1024,1,1,3,1863690,64.653818,4.368429e-06,1.245199e-05,3.997374e-06,9.130270e-03,2.602539e-02,8.354744e-03,4.366419e-02,1.722988e+00,4.065310e-02,4.648812e-07,1.824649e-05,3.954773e-07,1.892e-08,4.788e-07,1.440e-08,9.396871e+00,6.824323e-01,1.010772e+01,1.000460e-04,7.226977e-06,9.832889e-05,1.023296e-06,1.310709e-07,3.488489e-06,1.022826e-02,1.813634e-02,3.547776e-02,0.00e+00,1.072800e-04,0.2500,3.997374e-06,2048,2048,24,24,0.9864,0.9868,ok
rq,mlp,sp,gelu,1024,1,1,4,1863690,64.690402,4.695386e-06,1.106232e-05,4.033843e-06,9.824739e-03,2.314706e-02,8.440510e-03,4.366419e-02,1.540960e+00,4.518489e-02,4.648812e-07,1.652995e-05,4.094277e-07,1.892e-08,4.808e-07,1.132e-08,1.010018e+01,6.692289e-01,9.852395e+00,1.075340e-04,7.178849e-06,8.927416e-05,3.284080e-06,3.786073e-07,1.703757e-09,3.053992e-02,5.273928e-02,1.908455e-05,3.09e-07,1.212435e-04,0.2500,4.033843e-06,2048,2048,24,24,0.9864,0.9867,ok
rq,mlp,sp,gelu,1024,1,2,3,1863690,64.6158,4.527059e-06,1.788892e-05,4.412230e-06,9.450692e-03,3.734492e-02,9.210974e-03,4.495895e-02,2.775755e+00,4.065310e-02,4.402395e-07,2.263852e-05,3.954773e-07,1.934e-08,8.260e-07,1.440e-08,1.028317e+01,7.901984e-01,1.115672e+01,1.006932e-04,6.444703e-06,1.085337e-04,3.886506e-06,9.187039e-08,4.936494e-07,3.859752e-02,1.425518e-02,4.548353e-03,8.59e-08,1.360078e-04,0.7500,4.412230e-06,2048,2048,24,24,0.9855,0.9868,ok
rq,mlp,sp,gelu,1024,1,2,4,1863690,64.591335,4.558678e-06,1.523605e-05,4.517408e-06,9.509495e-03,3.178271e-02,9.423405e-03,4.495895e-02,1.850998e+00,4.518489e-02,4.402395e-07,2.061463e-05,4.094277e-07,1.934e-08,7.151e-07,1.132e-08,1.035500e+01,7.390891e-01,1.103347e+01,1.013965e-04,8.231263e-06,9.997608e-05,8.323293e-06,2.775441e-07,1.263428e-06,8.208662e-02,3.371829e-02,1.263731e-02,8.72e-04,1.181926e-04,0.7500,4.517408e-06,2048,2048,24,24,0.9855,0.9867,ok
rq,mlp,sp,gelu,1024,1,3,4,1863690,64.723529,4.149501e-06,1.363377e-05,4.204830e-06,8.691411e-03,2.855685e-02,8.807302e-03,4.065310e-02,2.754483e+00,4.518489e-02,3.954773e-07,2.243020e-05,4.094277e-07,1.440e-08,7.873e-07,1.132e-08,1.049239e+01,6.078310e-01,1.027002e+01,1.020710e-04,4.949666e-06,9.305833e-05,1.547009e-06,1.370743e-07,1.664476e-09,1.515621e-02,2.769365e-02,1.788638e-05,8.66e-08,1.284977e-04,0.2500,4.149501e-06,2048,2048,24,24,0.9868,0.9867,ok
rq,mlp,sp,swish,1024,1,0,1,1863690,64.839247,5.739207e-06,1.173043e-05,6.542603e-06,1.206418e-02,2.465812e-02,1.375297e-02,5.636945e-02,1.865197e+00,6.590827e-02,5.120829e-07,1.937981e-05,5.694152e-07,1.751e-08,7.651e-07,1.684e-08,1.120758e+01,6.052915e-01,1.149004e+01,1.018141e-04,6.289114e-06,9.926832e-05,8.006596e-07,3.279578e-07,3.969879e-08,7.863933e-03,5.214691e-02,3.999140e-04,6.39e-08,1.276635e-04,0.2500,5.739207e-06,2048,2048,24,24,0.985,0.9856,ok
rq,mlp,sp,swish,1024,1,0,2,1863690,64.808311,6.092568e-06,1.319919e-05,7.329267e-06,1.279475e-02,2.771908e-02,1.539189e-02,5.636945e-02,3.185514e+00,6.290840e-02,5.120829e-07,2.154991e-05,6.690576e-07,1.751e-08,1.087e-06,2.568e-08,1.189762e+01,6.124942e-01,1.095461e+01,1.080828e-04,4.143505e-06,1.165070e-04,1.095766e-06,3.093756e-07,1.072627e-10,1.013821e-02,7.466519e-02,9.206552e-07,1.50e-07,1.431198e-04,0.2500,6.092568e-06,2048,2048,24,24,0.985,0.9858,ok
rq,mlp,sp,swish,1024,1,0,3,1863690,64.836528,5.920899e-06,1.117205e-05,6.404822e-06,1.244506e-02,2.348240e-02,1.346222e-02,5.636945e-02,4.828885e+00,7.506070e-02,5.120829e-07,2.221138e-05,5.562865e-07,1.751e-08,1.117e-06,2.268e-08,1.156238e+01,5.029877e-01,1.151353e+01,1.050374e-04,2.313589e-06,8.532857e-05,3.520659e-09,5.969033e-09,2.412669e-09,3.351815e-05,2.579989e-03,2.827504e-05,0.00e+00,1.522599e-04,0.7500,5.920899e-06,2048,2048,24,24,0.985,0.9867,ok
rq,mlp,sp,swish,1024,1,0,4,1863690,64.774474,5.469716e-06,7.891982e-06,6.332293e-06,1.147473e-02,1.655632e-02,1.328430e-02,5.636945e-02,1.911442e+00,7.180274e-02,5.120829e-07,1.777214e-05,5.441598e-07,1.751e-08,6.310e-07,2.198e-08,1.068131e+01,4.440648e-01,1.163683e+01,9.703335e-05,4.128810e-06,8.819013e-05,1.338362e-07,8.423954e-09,5.202982e-06,1.379280e-03,2.040286e-03,5.899732e-02,6.24e-08,1.121815e-04,0.7500,5.469716e-06,2048,2048,24,24,0.985,0.9852,ok
rq,mlp,sp,swish,1024,1,1,2,1863690,64.830221,7.033249e-06,1.219819e-05,6.789857e-06,1.478022e-02,2.563425e-02,1.426874e-02,6.590827e-02,1.982000e+00,6.290840e-02,5.694152e-07,2.065129e-05,6.690576e-07,1.684e-08,5.718e-07,2.568e-08,1.235171e+01,5.906746e-01,1.014839e+01,1.067127e-04,6.154487e-06,1.079324e-04,5.738754e-07,6.581136e-07,5.762143e-07,5.377761e-03,1.069323e-01,5.338657e-03,3.01e-07,1.418238e-04,0.2500,6.789857e-06,2048,2048,24,24,0.9856,0.9858,ok
rq,mlp,sp,swish,1024,1,1,3,1863690,64.870476,7.005503e-06,1.172396e-05,6.286096e-06,1.474020e-02,2.466825e-02,1.322651e-02,6.590827e-02,3.085041e+00,7.506070e-02,5.694152e-07,2.061729e-05,5.562865e-07,1.684e-08,7.327e-07,2.268e-08,1.230298e+01,5.686468e-01,1.130010e+01,1.062917e-04,3.800260e-06,8.374684e-05,2.119068e-07,5.147578e-08,2.000985e-07,1.993635e-03,1.354533e-02,2.389326e-03,7.73e-08,1.305884e-04,0.7500,6.286096e-06,2048,2048,24,24,0.9856,0.9867,ok
rq,mlp,sp,swish,1024,1,1,4,1863690,64.840685,7.344181e-06,1.318505e-05,6.625043e-06,1.543862e-02,2.771704e-02,1.392688e-02,6.590827e-02,4.405235e+00,7.180274e-02,5.694152e-07,2.428985e-05,5.441598e-07,1.684e-08,9.307e-07,2.198e-08,1.289776e+01,5.428212e-01,1.217481e+01,1.114303e-04,2.993041e-06,9.226728e-05,1.957117e-10,2.299383e-07,2.181878e-06,1.756359e-06,7.682430e-02,2.364736e-02,1.08e-07,1.678914e-04,0.2500,6.625043e-06,2048,2048,24,24,0.9856,0.9852,ok
rq,mlp,sp,swish,1024,1,2,3,1863690,64.853862,7.237138e-06,1.291835e-05,6.012531e-06,1.521979e-02,2.716745e-02,1.264442e-02,6.290840e-02,1.526657e+00,7.506070e-02,6.690576e-07,2.007660e-05,5.562865e-07,2.568e-08,5.398e-07,2.268e-08,1.081691e+01,6.434533e-01,1.080833e+01,1.150425e-04,8.461857e-06,8.010225e-05,3.661390e-07,2.004158e-09,9.500248e-07,3.182643e-03,2.368462e-04,1.186015e-02,9.18e-05,1.394419e-04,0.2500,6.012531e-06,2048,2048,24,24,0.9858,0.9867,ok
rq,mlp,sp,swish,1024,1,2,4,1863690,64.808115,7.229128e-06,1.229338e-05,6.460281e-06,1.518150e-02,2.581666e-02,1.356689e-02,6.290840e-02,3.214928e+00,7.180274e-02,6.690576e-07,2.371831e-05,5.441598e-07,2.568e-08,6.262e-07,2.198e-08,1.080494e+01,5.183076e-01,1.187203e+01,1.149151e-04,3.823843e-06,8.997263e-05,5.087226e-06,1.753441e-07,5.232852e-06,4.426941e-02,4.585547e-02,5.816048e-02,7.42e-08,1.593440e-04,0.7500,6.460281e-06,2048,2048,24,24,0.9858,0.9852,ok
rq,mlp,sp,swish,1024,1,3,4,1863690,64.850756,5.904456e-06,1.111314e-05,6.346529e-06,1.241595e-02,2.336883e-02,1.334555e-02,7.506070e-02,1.866951e+00,7.180274e-02,5.562865e-07,1.752771e-05,5.441598e-07,2.268e-08,5.796e-07,2.198e-08,1.061406e+01,6.340326e-01,1.166299e+01,7.866242e-05,5.952563e-06,8.838840e-05,4.070068e-07,1.384797e-08,5.548401e-06,5.174094e-03,2.326388e-03,6.277295e-02,0.00e+00,1.109745e-04,0.7500,5.904456e-06,2048,2048,24,24,0.9867,0.9852,ok
rq,mlp,mup,relu,1024,0,0,1,1863690,93.567875,4.571364e-07,1.149410e-06,6.140006e-07,2.001103e-03,5.031514e-03,2.687772e-03,2.215246e-02,2.529104e-01,1.747657e-02,6.520383e-08,1.057959e-06,1.129419e-07,5.257e-09,8.005e-08,7.006e-09,7.010883e+00,1.086442e+00,5.436430e+00,2.063592e-05,4.544734e-06,3.513278e-05,1.014277e-06,7.183249e-07,1.557981e-06,4.915104e-02,1.580565e-01,4.434550e-02,4.89e-03,5.576532e-06,0.7500,4.571364e-07,2048,2048,24,24,0.9874,0.9872,ok:nonsmooth
rq,mlp,mup,relu,1024,0,0,2,1863690,94.273787,4.538348e-07,1.558170e-06,6.862492e-07,2.016739e-03,6.924153e-03,3.049536e-03,2.215246e-02,3.977323e-01,1.848763e-02,6.520383e-08,1.531347e-06,1.064517e-07,5.257e-09,1.054e-07,6.659e-09,6.960248e+00,1.017516e+00,6.446577e+00,2.048688e-05,3.917634e-06,3.711938e-05,3.191463e-07,2.298935e-07,7.946897e-08,1.557808e-02,5.868171e-02,2.140902e-03,0.00e+00,7.762293e-06,0.7500,4.538348e-07,2048,2048,24,24,0.9874,0.9871,ok:nonsmooth
rq,mlp,mup,relu,1024,0,0,3,1863690,94.061503,5.167155e-07,1.540870e-06,7.088789e-07,2.285837e-03,6.816475e-03,3.135927e-03,2.215246e-02,4.575671e-01,2.050259e-02,6.520383e-08,1.069955e-06,1.128747e-07,5.257e-09,7.056e-08,5.701e-09,7.924620e+00,1.440126e+00,6.280227e+00,2.332543e-05,3.367528e-06,3.457509e-05,8.174971e-08,2.805079e-07,7.708499e-08,3.504747e-03,8.329786e-02,2.229495e-03,1.30e-07,6.310540e-06,0.7500,5.167155e-07,2048,2048,24,24,0.9874,0.9866,ok:nonsmooth
rq,mlp,mup,relu,1024,0,0,4,1863690,94.152158,3.645250e-07,1.226064e-06,3.986229e-07,1.615689e-03,5.434300e-03,1.766822e-03,2.215246e-02,5.253656e-01,2.306370e-02,6.520383e-08,1.622990e-06,1.065761e-07,5.257e-09,1.535e-07,6.286e-09,5.590546e+00,7.554351e-01,3.740265e+00,1.645528e-05,2.333734e-06,1.728356e-05,7.541480e-08,1.156406e-07,1.854148e-09,4.583014e-03,4.955173e-02,1.072781e-04,2.27e-07,4.579187e-06,0.2500,3.645250e-07,2048,2048,24,24,0.9874,0.9854,ok:nonsmooth
rq,mlp,mup,relu,1024,0,1,2,1863690,93.619112,6.419700e-07,8.842471e-07,6.548349e-07,2.813285e-03,3.875009e-03,2.869663e-03,1.747657e-02,5.023500e-01,1.848763e-02,1.129419e-07,1.466208e-06,1.064517e-07,7.006e-09,1.419e-07,6.659e-09,5.684074e+00,6.030845e-01,6.151474e+00,3.673318e-05,1.760221e-06,3.542017e-05,1.563836e-06,2.782778e-09,4.991042e-08,4.257285e-02,1.580925e-03,1.409096e-03,2.37e-07,6.113865e-06,0.2500,6.419700e-07,2048,2048,24,24,0.9872,0.9871,ok:nonsmooth
rq,mlp,mup,relu,1024,0,1,3,1863690,93.705552,6.782243e-07,1.130486e-06,6.899643e-07,2.977652e-03,4.963248e-03,3.029195e-03,1.747657e-02,5.257387e-01,2.050259e-02,1.129419e-07,1.234151e-06,1.128747e-07,7.006e-09,1.032e-07,5.701e-09,6.005073e+00,9.160033e-01,6.112655e+00,3.880763e-05,2.150282e-06,3.365254e-05,3.634633e-06,2.878531e-09,6.138420e-07,9.365769e-02,1.338676e-03,1.824058e-02,1.13e-07,7.857649e-06,0.2500,6.782243e-07,2048,2048,24,24,0.9872,0.9866,ok:nonsmooth
rq,mlp,mup,relu,1024,0,1,4,1863690,93.677488,5.522818e-07,7.717541e-07,4.368956e-07,2.423267e-03,3.386253e-03,1.916983e-03,1.747657e-02,4.281250e-01,2.306370e-02,1.129419e-07,1.279118e-06,1.065761e-07,7.006e-09,1.113e-07,6.286e-09,4.889964e+00,6.033484e-01,4.099377e+00,3.160127e-05,1.802637e-06,1.894300e-05,2.257139e-06,3.553142e-09,1.226567e-08,7.142558e-02,1.971080e-03,6.475041e-04,6.96e-08,4.283227e-06,0.7500,4.368956e-07,2048,2048,24,24,0.9872,0.9854,ok:nonsmooth
rq,mlp,mup,relu,1024,0,2,3,1863690,93.987304,6.773362e-07,1.217509e-06,8.563010e-07,2.991663e-03,5.377500e-03,3.782116e-03,1.848763e-02,4.545324e-01,2.050259e-02,1.064517e-07,1.659266e-06,1.128747e-07,6.659e-09,1.224e-07,5.701e-09,6.362849e+00,7.337632e-01,7.586294e+00,3.663727e-05,2.678596e-06,4.176550e-05,5.015555e-09,6.657821e-08,1.095926e-06,1.368976e-04,2.485564e-02,2.623997e-02,1.97e-07,1.047800e-05,0.2500,6.773362e-07,2048,2048,24,24,0.9871,0.9866,ok:nonsmooth
rq,mlp,mup,relu,1024,0,2,4,1863690,93.819761,6.097372e-07,1.848613e-06,6.175686e-07,2.683498e-03,8.135882e-03,2.717965e-03,1.848763e-02,3.035121e-01,2.306370e-02,1.064517e-07,1.315442e-06,1.065761e-07,6.659e-09,8.709e-08,6.286e-09,5.727829e+00,1.405317e+00,5.794625e+00,3.298083e-05,6.090739e-06,2.677665e-05,1.271638e-07,2.519896e-07,5.287119e-07,3.855689e-03,4.137258e-02,1.974526e-02,9.82e-08,6.586812e-06,0.7500,6.097372e-07,2048,2048,24,24,0.9871,0.9854,ok:nonsmooth
rq,mlp,mup,relu,1024,0,3,4,1863690,93.647898,8.072295e-07,1.244313e-06,6.545394e-07,3.539673e-03,5.456266e-03,2.870132e-03,2.050259e-02,4.268782e-01,2.306370e-02,1.128747e-07,1.363007e-06,1.065761e-07,5.701e-09,8.282e-08,6.286e-09,7.151551e+00,9.129170e-01,6.141521e+00,3.937208e-05,2.914912e-06,2.837964e-05,1.205174e-06,2.566067e-07,4.030654e-09,3.060987e-02,8.803241e-02,1.420263e-04,0.00e+00,8.661005e-06,0.7500,6.545394e-07,2048,2048,24,24,0.9866,0.9854,ok:nonsmooth
rq,mlp,mup,tanh,1024,1,0,1,1863690,103.703722,1.496967e-06,2.042590e-05,1.692225e-06,8.049536e-03,1.098348e-01,9.099483e-03,6.311627e-03,2.044014e-01,7.401126e-03,1.185400e-07,2.478208e-06,1.275848e-07,3.161e-09,6.718e-08,3.436e-09,1.262837e+01,8.242203e+00,1.326353e+01,2.371761e-04,9.993032e-05,2.286442e-04,1.508142e-08,9.461838e-07,4.699969e-07,6.358745e-05,9.468436e-03,2.055582e-03,3.72e-03,4.385667e-05,0.2500,1.496967e-06,2048,2048,24,24,0.9846,0.9843,ok
rq,mlp,mup,tanh,1024,1,0,2,1863690,104.182991,1.627096e-06,2.348705e-05,1.486067e-06,8.830328e-03,1.274653e-01,8.064959e-03,6.311627e-03,2.489459e-01,7.859447e-03,1.185400e-07,2.643231e-06,1.195232e-07,3.161e-09,1.047e-07,3.434e-09,1.372613e+01,8.885732e+00,1.243330e+01,2.577934e-04,9.434600e-05,1.890804e-04,1.343599e-06,2.438807e-07,5.328944e-07,5.211922e-03,2.584961e-03,2.818348e-03,2.87e-06,6.111752e-05,0.2500,1.486067e-06,2048,2048,24,24,0.9846,0.9845,ok
rq,mlp,mup,tanh,1024,1,0,3,1863690,103.322581,1.407552e-06,3.408692e-05,1.683859e-06,7.513200e-03,1.819484e-01,8.988065e-03,6.311627e-03,3.279420e-01,7.494680e-03,1.185400e-07,2.891494e-06,1.372390e-07,3.161e-09,1.015e-07,4.794e-09,1.187406e+01,1.178869e+01,1.226954e+01,2.230094e-04,1.039419e-04,2.246739e-04,5.655757e-07,5.586333e-06,1.133044e-06,2.536107e-03,5.374476e-02,5.043061e-03,2.73e-07,6.207318e-05,0.7500,1.407552e-06,2048,2048,24,24,0.9846,0.9833,ok
rq,mlp,mup,tanh,1024,1,0,4,1863690,101.970455,1.385184e-06,1.741618e-05,1.593904e-06,7.201552e-03,9.054650e-02,8.286688e-03,6.311627e-03,3.090045e-01,5.735096e-03,1.185400e-07,2.317368e-06,1.217909e-07,3.161e-09,6.906e-08,3.142e-09,1.168537e+01,7.515501e+00,1.308722e+01,2.194654e-04,5.636222e-05,2.779211e-04,2.861315e-07,3.135625e-07,1.132518e-06,1.303766e-03,5.563346e-03,4.074963e-03,0.00e+00,5.522063e-05,0.3750,1.385184e-06,2048,2048,24,24,0.9846,0.9851,ok
rq,mlp,mup,tanh,1024,1,1,2,1863690,105.849715,1.313965e-06,2.238641e-05,1.444740e-06,7.360936e-03,1.254105e-01,8.093551e-03,7.401126e-03,1.992149e-01,7.859447e-03,1.275848e-07,2.109548e-06,1.195232e-07,3.436e-09,1.019e-07,3.434e-09,1.029875e+01,1.061195e+01,1.208753e+01,1.775358e-04,1.123732e-04,1.838221e-04,2.985531e-06,2.966078e-06,3.286268e-07,1.681650e-02,2.639490e-02,1.787744e-03,8.75e-04,4.376553e-05,0.3750,1.313965e-06,2048,2048,24,24,0.9843,0.9845,ok
rq,mlp,mup,tanh,1024,1,1,3,1863690,105.271677,1.708432e-06,3.422233e-05,1.730682e-06,9.466530e-03,1.896281e-01,9.589816e-03,7.401126e-03,3.524557e-01,7.494680e-03,1.275848e-07,2.929809e-06,1.372390e-07,3.436e-09,1.056e-07,4.794e-09,1.339056e+01,1.168074e+01,1.261072e+01,2.308341e-04,9.709685e-05,2.309214e-04,2.671437e-06,2.438530e-06,1.884943e-06,1.157298e-02,2.511441e-02,8.162704e-03,2.71e-06,6.192617e-05,0.2500,1.708432e-06,2048,2048,24,24,0.9843,0.9833,ok
rq,mlp,mup,tanh,1024,1,1,4,1863690,103.865236,1.426694e-06,2.396566e-05,1.445734e-06,7.695577e-03,1.292706e-01,7.798278e-03,7.401126e-03,2.319618e-01,5.735096e-03,1.275848e-07,2.892755e-06,1.217909e-07,3.436e-09,1.399e-07,3.142e-09,1.118232e+01,8.284720e+00,1.187062e+01,1.927671e-04,1.033173e-04,2.520854e-04,3.523684e-07,7.368257e-07,1.309392e-06,1.827949e-03,7.131677e-03,5.194240e-03,8.11e-05,7.958779e-05,0.7500,1.426694e-06,2048,2048,24,24,0.9843,0.9851,ok
rq,mlp,mup,tanh,1024,1,2,3,1863690,105.502698,1.340358e-06,2.704279e-05,1.635536e-06,7.459641e-03,1.505042e-01,9.102430e-03,7.859447e-03,2.745706e-01,7.494680e-03,1.195232e-07,2.778102e-06,1.372390e-07,3.434e-09,9.352e-08,4.794e-09,1.121421e+01,9.734268e+00,1.191744e+01,1.705410e-04,9.849119e-05,2.182263e-04,3.415106e-06,3.867346e-06,3.740695e-07,2.002513e-02,3.926590e-02,1.714136e-03,4.98e-04,6.759934e-05,0.7500,1.340358e-06,2048,2048,24,24,0.9845,0.9833,ok
rq,mlp,mup,tanh,1024,1,2,4,1863690,104.157431,1.412884e-06,1.607853e-05,1.583754e-06,7.664025e-03,8.721615e-02,8.590892e-03,7.859447e-03,1.925394e-01,5.735096e-03,1.195232e-07,2.453343e-06,1.217909e-07,3.434e-09,8.294e-08,3.142e-09,1.182100e+01,6.553725e+00,1.300388e+01,1.797688e-04,8.350775e-05,2.761513e-04,2.004562e-08,3.293632e-07,8.167294e-06,1.115078e-04,3.944103e-03,2.957543e-02,1.32e-05,4.633099e-05,0.7500,1.412884e-06,2048,2048,24,24,0.9845,0.9851,ok
rq,mlp,mup,tanh,1024,1,3,4,1863690,103.687363,1.456956e-06,2.693866e-05,1.542117e-06,7.831918e-03,1.448097e-01,8.289701e-03,7.494680e-03,2.406554e-01,5.735096e-03,1.372390e-07,2.798779e-06,1.217909e-07,4.794e-09,1.146e-07,3.142e-09,1.061620e+01,9.625147e+00,1.266200e+01,1.943987e-04,1.119387e-04,2.688912e-04,6.009294e-06,1.677850e-06,5.965079e-06,3.091221e-02,1.498900e-02,2.218399e-02,2.36e-04,6.429051e-05,0.7500,1.456956e-06,2048,2048,24,24,0.9833,0.9851,ok
rq,mlp,mup,softplus,1024,1,0,1,1863690,88.604056,7.704004e-07,8.095526e-07,7.731017e-07,3.024083e-03,3.177769e-03,3.034687e-03,1.925837e-02,3.712904e-01,1.962785e-02,9.693974e-08,1.212286e-06,9.399315e-08,5.292e-09,6.788e-08,7.066e-09,7.947209e+00,6.677903e-01,8.225086e+00,4.000341e-05,2.180375e-06,3.938799e-05,9.712521e-07,4.441646e-07,3.152684e-07,2.427923e-02,2.037102e-01,8.004176e-03,6.03e-05,6.104553e-06,0.7500,7.704004e-07,2048,2048,24,24,0.9869,0.9867,ok
rq,mlp,mup,softplus,1024,1,0,2,1863690,88.873805,6.451750e-07,7.910206e-07,7.189099e-07,2.547974e-03,3.123959e-03,2.839174e-03,1.925837e-02,3.319287e-01,2.260054e-02,9.693974e-08,1.126623e-06,1.240242e-07,5.292e-09,8.268e-08,9.611e-09,6.655423e+00,7.021163e-01,5.796531e+00,3.350103e-05,2.383104e-06,3.180942e-05,7.057552e-07,3.783953e-07,4.487845e-06,2.106667e-02,1.587825e-01,1.410854e-01,8.98e-08,6.336607e-06,0.7500,6.451750e-07,2048,2048,24,24,0.9869,0.9868,ok
rq,mlp,mup,softplus,1024,1,0,3,1863690,88.635828,7.524861e-07,1.026614e-06,8.452978e-07,2.955882e-03,4.032699e-03,3.320461e-03,1.925837e-02,5.347834e-01,3.342357e-02,9.693974e-08,2.180546e-06,1.259087e-07,5.292e-09,1.907e-07,1.073e-08,7.762411e+00,4.708059e-01,6.713579e+00,3.907321e-05,1.919682e-06,2.529047e-05,1.111599e-06,7.755348e-08,2.727305e-08,2.844914e-02,4.039913e-02,1.078392e-03,9.81e-06,8.502860e-06,0.2500,7.524861e-07,2048,2048,24,24,0.9869,0.9862,ok
rq,mlp,mup,softplus,1024,1,0,4,1863690,88.56022,6.461570e-07,5.987979e-07,8.541283e-07,2.533876e-03,2.348160e-03,3.349427e-03,1.925837e-02,4.856775e-01,2.720178e-02,9.693974e-08,9.495290e-07,1.251386e-07,5.292e-09,5.472e-08,9.054e-09,6.665553e+00,6.306263e-01,6.825457e+00,3.355202e-05,1.232913e-06,3.139972e-05,2.733431e-06,3.821516e-07,3.531183e-06,8.146845e-02,3.099584e-01,1.124590e-01,6.14e-08,6.266806e-06,0.7500,5.987979e-07,2048,2048,24,24,0.9869,0.9872,ok
rq,mlp,mup,softplus,1024,1,1,2,1863690,88.568385,5.703694e-07,7.187506e-07,6.624049e-07,2.237091e-03,2.819069e-03,2.598071e-03,1.962785e-02,4.645200e-01,2.260054e-02,9.399315e-08,1.157342e-06,1.240242e-07,7.066e-09,6.642e-08,9.611e-09,6.068202e+00,6.210357e-01,5.340934e+00,2.905919e-05,1.547297e-06,2.930926e-05,9.703333e-07,3.283695e-07,3.779530e-06,3.339162e-02,2.122213e-01,1.289535e-01,0.00e+00,4.410763e-06,0.3750,5.703694e-07,2048,2048,24,24,0.9867,0.9868,ok
