mode,regime,act,width,smooth,seedA,seedB,t,rq_t,flen_t,dnorm,status
mlp,sp,gelu,4096,1,0,1,0.375000,4.820786e-04,3.741274e+00,124.585018,ok
mlp,sp,gelu,4096,1,0,1,0.500000,1.287711e-05,9.993555e-02,124.585018,ok
mlp,sp,gelu,4096,1,0,1,0.625000,4.796496e-04,3.722423e+00,124.585018,ok
mlp,sp,gelu,4096,1,0,1,0.750000,2.956973e-04,2.294822e+00,124.585018,ok
mlp,sp,gelu,4096,1,0,1,0.875000,4.299757e-05,3.336918e-01,124.585018,ok
mlp,sp,gelu,4096,1,0,1,1.000000,2.926586e-06,2.271239e-02,124.585018,ok
mlp,sp,gelu,4096,1,0,2,0.000000,2.738221e-06,2.124090e-02,124.55673,ok
mlp,sp,gelu,4096,1,0,2,0.125000,3.704250e-05,2.873457e-01,124.55673,ok
mlp,sp,gelu,4096,1,0,2,0.250000,2.308107e-04,1.790443e+00,124.55673,ok
mlp,sp,gelu,4096,1,0,2,0.375000,3.448571e-04,2.675122e+00,124.55673,ok
mlp,sp,gelu,4096,1,0,2,0.500000,1.059894e-05,8.221796e-02,124.55673,ok
mlp,sp,gelu,4096,1,0,2,0.625000,3.504320e-04,2.718367e+00,124.55673,ok
mlp,sp,gelu,4096,1,0,2,0.750000,2.270694e-04,1.761420e+00,124.55673,ok
mlp,sp,gelu,4096,1,0,2,0.875000,3.655656e-05,2.835761e-01,124.55673,ok
mlp,sp,gelu,4096,1,0,2,1.000000,2.641739e-06,2.049247e-02,124.55673,ok
mlp,sp,gelu,4096,1,0,3,0.000000,2.688776e-06,2.087711e-02,124.615722,ok
mlp,sp,gelu,4096,1,0,3,0.125000,3.910439e-05,3.036276e-01,124.615722,ok
mlp,sp,gelu,4096,1,0,3,0.250000,2.444641e-04,1.898151e+00,124.615722,ok
mlp,sp,gelu,4096,1,0,3,0.375000,3.648961e-04,2.833250e+00,124.615722,ok
mlp,sp,gelu,4096,1,0,3,0.500000,1.255687e-05,9.749831e-02,124.615722,ok
mlp,sp,gelu,4096,1,0,3,0.625000,3.641843e-04,2.827723e+00,124.615722,ok
mlp,sp,gelu,4096,1,0,3,0.750000,2.405524e-04,1.867778e+00,124.615722,ok
mlp,sp,gelu,4096,1,0,3,0.875000,3.596463e-05,2.792488e-01,124.615722,ok
mlp,sp,gelu,4096,1,0,3,1.000000,2.439298e-06,1.894002e-02,124.615722,ok
mlp,sp,gelu,4096,1,0,4,0.000000,2.611245e-06,2.026222e-02,124.576082,ok
mlp,sp,gelu,4096,1,0,4,0.125000,3.562636e-05,2.764463e-01,124.576082,ok
mlp,sp,gelu,4096,1,0,4,0.250000,2.578879e-04,2.001107e+00,124.576082,ok
mlp,sp,gelu,4096,1,0,4,0.375000,4.226626e-04,3.279693e+00,124.576082,ok
mlp,sp,gelu,4096,1,0,4,0.500000,1.257369e-05,9.756677e-02,124.576082,ok
mlp,sp,gelu,4096,1,0,4,0.625000,4.388721e-04,3.405472e+00,124.576082,ok
mlp,sp,gelu,4096,1,0,4,0.750000,2.394728e-04,1.858214e+00,124.576082,ok
mlp,sp,gelu,4096,1,0,4,0.875000,3.391969e-05,2.632032e-01,124.576082,ok
mlp,sp,gelu,4096,1,0,4,1.000000,2.390455e-06,1.854898e-02,124.576082,ok
mlp,sp,gelu,4096,1,1,2,0.000000,2.792939e-06,2.166536e-02,124.556757,ok
mlp,sp,gelu,4096,1,1,2,0.125000,4.000096e-05,3.102951e-01,124.556757,ok
mlp,sp,gelu,4096,1,1,2,0.250000,2.834457e-04,2.198743e+00,124.556757,ok
mlp,sp,gelu,4096,1,1,2,0.375000,4.677117e-04,3.628129e+00,124.556757,ok
mlp,sp,gelu,4096,1,1,2,0.500000,1.306968e-05,1.013841e-01,124.556757,ok
mlp,sp,gelu,4096,1,1,2,0.625000,4.854615e-04,3.765818e+00,124.556757,ok
mlp,sp,gelu,4096,1,1,2,0.750000,2.667314e-04,2.069087e+00,124.556757,ok
mlp,sp,gelu,4096,1,1,2,0.875000,3.914665e-05,3.036681e-01,124.556757,ok
mlp,sp,gelu,4096,1,1,2,1.000000,2.660454e-06,2.063765e-02,124.556757,ok
mlp,sp,gelu,4096,1,1,3,0.000000,3.059217e-06,2.375494e-02,124.619742,ok
mlp,sp,gelu,4096,1,1,3,0.125000,4.231947e-05,3.286124e-01,124.619742,ok
mlp,sp,gelu,4096,1,1,3,0.250000,2.728496e-04,2.118688e+00,124.619742,ok
mlp,sp,gelu,4096,1,1,3,0.375000,4.064887e-04,3.156401e+00,124.619742,ok
mlp,sp,gelu,4096,1,1,3,0.500000,1.373958e-05,1.066884e-01,124.619742,ok
mlp,sp,gelu,4096,1,1,3,0.625000,4.399747e-04,3.416421e+00,124.619742,ok
mlp,sp,gelu,4096,1,1,3,0.750000,2.376342e-04,1.845239e+00,124.619742,ok
mlp,sp,gelu,4096,1,1,3,0.875000,3.093992e-05,2.402497e-01,124.619742,ok
mlp,sp,gelu,4096,1,1,3,1.000000,2.401149e-06,1.864501e-02,124.619742,ok
mlp,sp,gelu,4096,1,1,4,0.000000,2.828734e-06,2.194963e-02,124.575482,ok
mlp,sp,gelu,4096,1,1,4,0.125000,3.549375e-05,2.754147e-01,124.575482,ok
mlp,sp,gelu,4096,1,1,4,0.250000,2.151207e-04,1.669234e+00,124.575482,ok
mlp,sp,gelu,4096,1,1,4,0.375000,3.477821e-04,2.698624e+00,124.575482,ok
mlp,sp,gelu,4096,1,1,4,0.500000,1.366120e-05,1.060045e-01,124.575482,ok
mlp,sp,gelu,4096,1,1,4,0.625000,3.636224e-04,2.821537e+00,124.575482,ok
mlp,sp,gelu,4096,1,1,4,0.750000,2.067258e-04,1.604094e+00,124.575482,ok
mlp,sp,gelu,4096,1,1,4,0.875000,3.458561e-05,2.683679e-01,124.575482,ok
mlp,sp,gelu,4096,1,1,4,1.000000,2.448510e-06,1.899927e-02,124.575482,ok
mlp,sp,gelu,4096,1,2,3,0.000000,2.585223e-06,2.007462e-02,124.620549,ok
mlp,sp,gelu,4096,1,2,3,0.125000,3.774515e-05,2.930964e-01,124.620549,ok
mlp,sp,gelu,4096,1,2,3,0.250000,2.430303e-04,1.887164e+00,124.620549,ok
mlp,sp,gelu,4096,1,2,3,0.375000,3.703584e-04,2.875885e+00,124.620549,ok
mlp,sp,gelu,4096,1,2,3,0.500000,1.248987e-05,9.698563e-02,124.620549,ok
mlp,sp,gelu,4096,1,2,3,0.625000,3.832710e-04,2.976153e+00,124.620549,ok
mlp,sp,gelu,4096,1,2,3,0.750000,2.136748e-04,1.659215e+00,124.620549,ok
mlp,sp,gelu,4096,1,2,3,0.875000,3.204467e-05,2.488314e-01,124.620549,ok
mlp,sp,gelu,4096,1,2,3,1.000000,2.330518e-06,1.809680e-02,124.620549,ok
mlp,sp,gelu,4096,1,2,4,0.000000,2.627618e-06,2.038936e-02,124.576364,ok
mlp,sp,gelu,4096,1,2,4,0.125000,3.562138e-05,2.764089e-01,124.576364,ok
mlp,sp,gelu,4096,1,2,4,0.250000,2.120830e-04,1.645687e+00,124.576364,ok
mlp,sp,gelu,4096,1,2,4,0.375000,3.639877e-04,2.824412e+00,124.576364,ok
mlp,sp,gelu,4096,1,2,4,0.500000,1.279491e-05,9.928386e-02,124.576364,ok
mlp,sp,gelu,4096,1,2,4,0.625000,3.549095e-04,2.753968e+00,124.576364,ok
mlp,sp,gelu,4096,1,2,4,0.750000,2.354001e-04,1.826619e+00,124.576364,ok
mlp,sp,gelu,4096,1,2,4,0.875000,3.999120e-05,3.103172e-01,124.576364,ok
mlp,sp,gelu,4096,1,2,4,1.000000,2.544173e-06,1.974186e-02,124.576364,ok
mlp,sp,gelu,4096,1,3,4,0.000000,2.477233e-06,1.923587e-02,124.61991,ok
mlp,sp,gelu,4096,1,3,4,0.125000,3.774735e-05,2.931105e-01,124.61991,ok
mlp,sp,gelu,4096,1,3,4,0.250000,2.642069e-04,2.051583e+00,124.61991,ok
mlp,sp,gelu,4096,1,3,4,0.375000,4.479901e-04,3.478670e+00,124.61991,ok
mlp,sp,gelu,4096,1,3,4,0.500000,1.322784e-05,1.027150e-01,124.61991,ok
mlp,sp,gelu,4096,1,3,4,0.625000,4.564945e-04,3.544708e+00,124.61991,ok
mlp,sp,gelu,4096,1,3,4,0.750000,2.619613e-04,2.034146e+00,124.61991,ok
mlp,sp,gelu,4096,1,3,4,0.875000,3.700498e-05,2.873459e-01,124.61991,ok
mlp,sp,gelu,4096,1,3,4,1.000000,2.472972e-06,1.920278e-02,124.61991,ok
mlp,sp,swish,4096,1,0,1,0.000000,4.278939e-06,3.347010e-02,125.076422,ok
mlp,sp,swish,4096,1,0,1,0.125000,8.139350e-05,6.366645e-01,125.076422,ok
mlp,sp,swish,4096,1,0,1,0.250000,3.969597e-04,3.105041e+00,125.076422,ok
mlp,sp,swish,4096,1,0,1,0.375000,3.319832e-04,2.596791e+00,125.076422,ok
mlp,sp,swish,4096,1,0,1,0.500000,1.067036e-05,8.346412e-02,125.076422,ok
mlp,sp,swish,4096,1,0,1,0.625000,3.870006e-04,3.027140e+00,125.076422,ok
mlp,sp,swish,4096,1,0,1,0.750000,3.130397e-04,2.448614e+00,125.076422,ok
mlp,sp,swish,4096,1,0,1,0.875000,7.905589e-05,6.183795e-01,125.076422,ok
mlp,sp,swish,4096,1,0,1,1.000000,4.027058e-06,3.149987e-02,125.076422,ok
mlp,sp,swish,4096,1,0,2,0.000000,4.066556e-06,3.182065e-02,125.099652,ok
mlp,sp,swish,4096,1,0,2,0.125000,7.501694e-05,5.870047e-01,125.099652,ok
mlp,sp,swish,4096,1,0,2,0.250000,3.993528e-04,3.124920e+00,125.099652,ok
mlp,sp,swish,4096,1,0,2,0.375000,4.153382e-04,3.250005e+00,125.099652,ok
mlp,sp,swish,4096,1,0,2,0.500000,8.223678e-06,6.434996e-02,125.099652,ok
mlp,sp,swish,4096,1,0,2,0.625000,4.169877e-04,3.262913e+00,125.099652,ok
mlp,sp,swish,4096,1,0,2,0.750000,3.933370e-04,3.077847e+00,125.099652,ok
mlp,sp,swish,4096,1,0,2,0.875000,8.101193e-05,6.339152e-01,125.099652,ok
mlp,sp,swish,4096,1,0,2,1.000000,3.875823e-06,3.032817e-02,125.099652,ok
mlp,sp,swish,4096,1,0,3,0.000000,4.149211e-06,3.245503e-02,125.075801,ok
mlp,sp,swish,4096,1,0,3,0.125000,8.899615e-05,6.961259e-01,125.075801,ok
mlp,sp,swish,4096,1,0,3,0.250000,4.295126e-04,3.359638e+00,125.075801,ok
mlp,sp,swish,4096,1,0,3,0.375000,3.790434e-04,2.964869e+00,125.075801,ok
mlp,sp,swish,4096,1,0,3,0.500000,1.073116e-05,8.393893e-02,125.075801,ok
mlp,sp,swish,4096,1,0,3,0.625000,4.192943e-04,3.279711e+00,125.075801,ok
mlp,sp,swish,4096,1,0,3,0.750000,3.767468e-04,2.946905e+00,125.075801,ok
mlp,sp,swish,4096,1,0,3,0.875000,7.307771e-05,5.716122e-01,125.075801,ok
mlp,sp,swish,4096,1,0,3,1.000000,4.040610e-06,3.160556e-02,125.075801,ok
mlp,sp,swish,4096,1,0,4,0.000000,4.210848e-06,3.294376e-02,125.08832,ok
mlp,sp,swish,4096,1,0,4,0.125000,7.520903e-05,5.884011e-01,125.08832,ok
mlp,sp,swish,4096,1,0,4,0.250000,3.771202e-04,2.950416e+00,125.08832,ok
mlp,sp,swish,4096,1,0,4,0.375000,4.234300e-04,3.312723e+00,125.08832,ok
mlp,sp,swish,4096,1,0,4,0.500000,8.097072e-06,6.334780e-02,125.08832,ok
mlp,sp,swish,4096,1,0,4,0.625000,4.422974e-04,3.460333e+00,125.08832,ok
mlp,sp,swish,4096,1,0,4,0.750000,3.590040e-04,2.808684e+00,125.08832,ok
mlp,sp,swish,4096,1,0,4,0.875000,7.117534e-05,5.568434e-01,125.08832,ok
mlp,sp,swish,4096,1,0,4,1.000000,3.304520e-06,2.585306e-02,125.08832,ok
mlp,sp,swish,4096,1,1,2,0.000000,3.949484e-06,3.090089e-02,125.092232,ok
mlp,sp,swish,4096,1,1,2,0.125000,7.647056e-05,5.983082e-01,125.092232,ok
mlp,sp,swish,4096,1,1,2,0.250000,3.319123e-04,2.596893e+00,125.092232,ok
mlp,sp,swish,4096,1,1,2,0.375000,3.627533e-04,2.838194e+00,125.092232,ok
mlp,sp,swish,4096,1,1,2,0.500000,9.362844e-06,7.325520e-02,125.092232,ok
mlp,sp,swish,4096,1,1,2,0.625000,3.622820e-04,2.834506e+00,125.092232,ok
mlp,sp,swish,4096,1,1,2,0.750000,3.377802e-04,2.642803e+00,125.092232,ok
mlp,sp,swish,4096,1,1,2,0.875000,7.840181e-05,6.134183e-01,125.092232,ok
mlp,sp,swish,4096,1,1,2,1.000000,3.854869e-06,3.016062e-02,125.092232,ok
mlp,sp,swish,4096,1,1,3,0.000000,3.989925e-06,3.121064e-02,125.078877,ok
mlp,sp,swish,4096,1,1,3,0.125000,6.502768e-05,5.086701e-01,125.078877,ok
mlp,sp,swish,4096,1,1,3,0.250000,2.386122e-04,1.866511e+00,125.078877,ok
mlp,sp,swish,4096,1,1,3,0.375000,2.817414e-04,2.203883e+00,125.078877,ok
mlp,sp,swish,4096,1,1,3,0.500000,1.056910e-05,8.267534e-02,125.078877,ok
mlp,sp,swish,4096,1,1,3,0.625000,2.639262e-04,2.064526e+00,125.078877,ok
mlp,sp,swish,4096,1,1,3,0.750000,2.688057e-04,2.102696e+00,125.078877,ok
mlp,sp,swish,4096,1,1,3,0.875000,6.870392e-05,5.374269e-01,125.078877,ok
mlp,sp,swish,4096,1,1,3,1.000000,3.971514e-06,3.106662e-02,125.078877,ok
mlp,sp,swish,4096,1,1,4,0.000000,4.087397e-06,3.198176e-02,125.095815,ok
mlp,sp,swish,4096,1,1,4,0.125000,7.823373e-05,6.121384e-01,125.095815,ok
mlp,sp,swish,4096,1,1,4,0.250000,4.015073e-04,3.141586e+00,125.095815,ok
mlp,sp,swish,4096,1,1,4,0.375000,4.563326e-04,3.570566e+00,125.095815,ok
mlp,sp,swish,4096,1,1,4,0.500000,8.919803e-06,6.979283e-02,125.095815,ok
mlp,sp,swish,4096,1,1,4,0.625000,4.521746e-04,3.538032e+00,125.095815,ok
mlp,sp,swish,4096,1,1,4,0.750000,4.164312e-04,3.258358e+00,125.095815,ok
mlp,sp,swish,4096,1,1,4,0.875000,7.458793e-05,5.836118e-01,125.095815,ok
mlp,sp,swish,4096,1,1,4,1.000000,3.569563e-06,2.792998e-02,125.095815,ok
mlp,sp,swish,4096,1,2,3,0.000000,3.675010e-06,2.875820e-02,125.102669,ok
mlp,sp,swish,4096,1,2,3,0.125000,6.627286e-05,5.186076e-01,125.102669,ok
mlp,sp,swish,4096,1,2,3,0.250000,2.464985e-04,1.928934e+00,125.102669,ok
mlp,sp,swish,4096,1,2,3,0.375000,2.598779e-04,2.033633e+00,125.102669,ok
mlp,sp,swish,4096,1,2,3,0.500000,8.625926e-06,6.750079e-02,125.102669,ok
mlp,sp,swish,4096,1,2,3,0.625000,2.512774e-04,1.966331e+00,125.102669,ok
mlp,sp,swish,4096,1,2,3,0.750000,2.549200e-04,1.994836e+00,125.102669,ok
mlp,sp,swish,4096,1,2,3,0.875000,6.385796e-05,4.997101e-01,125.102669,ok
mlp,sp,swish,4096,1,2,3,1.000000,3.962728e-06,3.100969e-02,125.102669,ok
mlp,sp,swish,4096,1,2,4,0.000000,3.862570e-06,3.022202e-02,125.094601,ok
mlp,sp,swish,4096,1,2,4,0.125000,8.527473e-05,6.672176e-01,125.094601,ok
mlp,sp,swish,4096,1,2,4,0.250000,4.654919e-04,3.642162e+00,125.094601,ok
mlp,sp,swish,4096,1,2,4,0.375000,5.123196e-04,4.008557e+00,125.094601,ok
mlp,sp,swish,4096,1,2,4,0.500000,8.691051e-06,6.800165e-02,125.094601,ok
mlp,sp,swish,4096,1,2,4,0.625000,4.905948e-04,3.838576e+00,125.094601,ok
mlp,sp,swish,4096,1,2,4,0.750000,5.003064e-04,3.914562e+00,125.094601,ok
mlp,sp,swish,4096,1,2,4,0.875000,8.961798e-05,7.012006e-01,125.094601,ok
mlp,sp,swish,4096,1,2,4,1.000000,3.507791e-06,2.744612e-02,125.094601,ok
mlp,sp,swish,4096,1,3,4,0.000000,4.314045e-06,3.374175e-02,125.070941,ok
mlp,sp,swish,4096,1,3,4,0.125000,7.593548e-05,5.939195e-01,125.070941,ok
mlp,sp,swish,4096,1,3,4,0.250000,3.136688e-04,2.453320e+00,125.070941,ok
mlp,sp,swish,4096,1,3,4,0.375000,3.426527e-04,2.680014e+00,125.070941,ok
mlp,sp,swish,4096,1,3,4,0.500000,9.074167e-06,7.097242e-02,125.070941,ok
mlp,sp,swish,4096,1,3,4,0.625000,3.523374e-04,2.755761e+00,125.070941,ok
mlp,sp,swish,4096,1,3,4,0.750000,3.125352e-04,2.444453e+00,125.070941,ok
mlp,sp,swish,4096,1,3,4,0.875000,6.590478e-05,5.154657e-01,125.070941,ok
mlp,sp,swish,4096,1,3,4,1.000000,3.269681e-06,2.557339e-02,125.070941,ok
mlp,mup,relu,4096,0,0,1,0.000000,7.464597e-08,1.301593e-03,186.745199,ok
mlp,mup,relu,4096,0,0,1,0.125000,2.440681e-07,4.255787e-03,186.745199,ok
mlp,mup,relu,4096,0,0,1,0.250000,4.577566e-07,7.981849e-03,186.745199,ok
mlp,mup,relu,4096,0,0,1,0.375000,3.443583e-07,6.004536e-03,186.745199,ok
mlp,mup,relu,4096,0,0,1,0.500000,8.971720e-08,1.564389e-03,186.745199,ok
mlp,mup,relu,4096,0,0,1,0.625000,2.877674e-07,5.017766e-03,186.745199,ok
mlp,mup,relu,4096,0,0,1,0.750000,5.418408e-07,9.448015e-03,186.745199,ok
mlp,mup,relu,4096,0,0,1,0.875000,2.729098e-07,4.758697e-03,186.745199,ok
mlp,mup,relu,4096,0,0,1,1.000000,8.158614e-08,1.422608e-03,186.745199,ok
mlp,mup,relu,4096,0,0,2,0.000000,7.571832e-08,1.330744e-03,187.482916,ok
mlp,mup,relu,4096,0,0,2,0.125000,2.377175e-07,4.177867e-03,187.482916,ok
mlp,mup,relu,4096,0,0,2,0.250000,5.395563e-07,9.482659e-03,187.482916,ok
mlp,mup,relu,4096,0,0,2,0.375000,4.751403e-07,8.350553e-03,187.482916,ok
mlp,mup,relu,4096,0,0,2,0.500000,1.148318e-07,2.018159e-03,187.482916,ok
mlp,mup,relu,4096,0,0,2,0.625000,2.698916e-07,4.743324e-03,187.482916,ok
mlp,mup,relu,4096,0,0,2,0.750000,6.968139e-07,1.224645e-02,187.482916,ok
mlp,mup,relu,4096,0,0,2,0.875000,3.373960e-07,5.929708e-03,187.482916,ok
mlp,mup,relu,4096,0,0,2,1.000000,9.446429e-08,1.660203e-03,187.482916,ok
mlp,mup,relu,4096,0,0,3,0.000000,8.153267e-08,1.438930e-03,187.875,ok
mlp,mup,relu,4096,0,0,3,0.125000,2.573217e-07,4.541344e-03,187.875,ok
mlp,mup,relu,4096,0,0,3,0.250000,4.113060e-07,7.258938e-03,187.875,ok
mlp,mup,relu,4096,0,0,3,0.375000,2.090505e-07,3.689429e-03,187.875,ok
mlp,mup,relu,4096,0,0,3,0.500000,8.353637e-08,1.474292e-03,187.875,ok
mlp,mup,relu,4096,0,0,3,0.625000,2.597283e-07,4.583817e-03,187.875,ok
mlp,mup,relu,4096,0,0,3,0.750000,3.565609e-07,6.292768e-03,187.875,ok
mlp,mup,relu,4096,0,0,3,0.875000,2.017077e-07,3.559839e-03,187.875,ok
mlp,mup,relu,4096,0,0,3,1.000000,7.498508e-08,1.323375e-03,187.875,ok
mlp,mup,relu,4096,0,0,4,0.000000,8.070673e-08,1.412213e-03,187.072648,ok
mlp,mup,relu,4096,0,0,4,0.125000,2.441284e-07,4.271781e-03,187.072648,ok
mlp,mup,relu,4096,0,0,4,0.250000,3.965217e-07,6.938371e-03,187.072648,ok
mlp,mup,relu,4096,0,0,4,0.375000,2.087469e-07,3.652671e-03,187.072648,ok
mlp,mup,relu,4096,0,0,4,0.500000,9.891937e-08,1.730900e-03,187.072648,ok
mlp,mup,relu,4096,0,0,4,0.625000,2.797107e-07,4.894402e-03,187.072648,ok
mlp,mup,relu,4096,0,0,4,0.750000,3.381201e-07,5.916455e-03,187.072648,ok
mlp,mup,relu,4096,0,0,4,0.875000,1.815703e-07,3.177132e-03,187.072648,ok
mlp,mup,relu,4096,0,0,4,1.000000,5.888308e-08,1.030341e-03,187.072648,ok
mlp,mup,relu,4096,0,1,2,0.000000,8.991401e-08,1.573787e-03,187.10023,ok
mlp,mup,relu,4096,0,1,2,0.125000,3.548461e-07,6.210959e-03,187.10023,ok
mlp,mup,relu,4096,0,1,2,0.250000,7.949008e-07,1.391335e-02,187.10023,ok
mlp,mup,relu,4096,0,1,2,0.375000,6.505224e-07,1.138625e-02,187.10023,ok
mlp,mup,relu,4096,0,1,2,0.500000,6.884076e-08,1.204937e-03,187.10023,ok
mlp,mup,relu,4096,0,1,2,0.625000,5.379743e-07,9.416298e-03,187.10023,ok
mlp,mup,relu,4096,0,1,2,0.750000,8.805049e-07,1.541170e-02,187.10023,ok
mlp,mup,relu,4096,0,1,2,0.875000,3.368935e-07,5.896730e-03,187.10023,ok
mlp,mup,relu,4096,0,1,2,1.000000,8.726650e-08,1.527447e-03,187.10023,ok
mlp,mup,relu,4096,0,1,3,0.000000,7.984799e-08,1.407153e-03,187.73864,ok
mlp,mup,relu,4096,0,1,3,0.125000,2.556314e-07,4.504966e-03,187.73864,ok
mlp,mup,relu,4096,0,1,3,0.250000,4.353945e-07,7.672913e-03,187.73864,ok
mlp,mup,relu,4096,0,1,3,0.375000,2.905268e-07,5.119925e-03,187.73864,ok
mlp,mup,relu,4096,0,1,3,0.500000,7.399858e-08,1.304070e-03,187.73864,ok
mlp,mup,relu,4096,0,1,3,0.625000,3.171273e-07,5.588703e-03,187.73864,ok
mlp,mup,relu,4096,0,1,3,0.750000,4.486605e-07,7.906699e-03,187.73864,ok
mlp,mup,relu,4096,0,1,3,0.875000,2.477783e-07,4.366572e-03,187.73864,ok
mlp,mup,relu,4096,0,1,3,1.000000,8.038465e-08,1.416611e-03,187.73864,ok
mlp,mup,relu,4096,0,1,4,0.000000,8.271452e-08,1.445892e-03,186.978682,ok
mlp,mup,relu,4096,0,1,4,0.125000,2.475495e-07,4.327292e-03,186.978682,ok
mlp,mup,relu,4096,0,1,4,0.250000,4.065458e-07,7.106630e-03,186.978682,ok
mlp,mup,relu,4096,0,1,4,0.375000,1.945550e-07,3.400922e-03,186.978682,ok
mlp,mup,relu,4096,0,1,4,0.500000,8.685088e-08,1.518198e-03,186.978682,ok
mlp,mup,relu,4096,0,1,4,0.625000,3.269745e-07,5.715683e-03,186.978682,ok
mlp,mup,relu,4096,0,1,4,0.750000,4.261392e-07,7.449132e-03,186.978682,ok
mlp,mup,relu,4096,0,1,4,0.875000,1.756197e-07,3.069923e-03,186.978682,ok
mlp,mup,relu,4096,0,1,4,1.000000,6.163240e-08,1.077366e-03,186.978682,ok
mlp,mup,relu,4096,0,2,3,0.000000,9.588503e-08,1.697899e-03,188.189565,ok
mlp,mup,relu,4096,0,2,3,0.125000,3.557451e-07,6.299411e-03,188.189565,ok
mlp,mup,relu,4096,0,2,3,0.250000,7.577289e-07,1.341760e-02,188.189565,ok
mlp,mup,relu,4096,0,2,3,0.375000,5.013437e-07,8.877622e-03,188.189565,ok
mlp,mup,relu,4096,0,2,3,0.500000,1.139957e-07,2.018597e-03,188.189565,ok
mlp,mup,relu,4096,0,2,3,0.625000,5.530331e-07,9.792919e-03,188.189565,ok
mlp,mup,relu,4096,0,2,3,0.750000,8.483996e-07,1.502317e-02,188.189565,ok
mlp,mup,relu,4096,0,2,3,0.875000,3.660652e-07,6.482157e-03,188.189565,ok
mlp,mup,relu,4096,0,2,3,1.000000,9.280166e-08,1.643300e-03,188.189565,ok
mlp,mup,relu,4096,0,2,4,0.000000,8.824004e-08,1.552540e-03,187.587365,ok
mlp,mup,relu,4096,0,2,4,0.125000,2.397959e-07,4.219092e-03,187.587365,ok
mlp,mup,relu,4096,0,2,4,0.250000,4.207450e-07,7.402803e-03,187.587365,ok
mlp,mup,relu,4096,0,2,4,0.375000,3.006658e-07,5.290068e-03,187.587365,ok
mlp,mup,relu,4096,0,2,4,0.500000,7.284594e-08,1.281689e-03,187.587365,ok
mlp,mup,relu,4096,0,2,4,0.625000,3.484310e-07,6.130472e-03,187.587365,ok
mlp,mup,relu,4096,0,2,4,0.750000,4.325628e-07,7.610731e-03,187.587365,ok
mlp,mup,relu,4096,0,2,4,0.875000,2.314594e-07,4.072414e-03,187.587365,ok
mlp,mup,relu,4096,0,2,4,1.000000,6.658959e-08,1.171611e-03,187.587365,ok
mlp,mup,relu,4096,0,3,4,0.000000,8.827190e-08,1.559273e-03,187.959738,ok
mlp,mup,relu,4096,0,3,4,0.125000,2.493465e-07,4.404564e-03,187.959738,ok
mlp,mup,relu,4096,0,3,4,0.250000,4.114016e-07,7.267175e-03,187.959738,ok
mlp,mup,relu,4096,0,3,4,0.375000,2.442231e-07,4.314063e-03,187.959738,ok
mlp,mup,relu,4096,0,3,4,0.500000,9.096301e-08,1.606810e-03,187.959738,ok
mlp,mup,relu,4096,0,3,4,0.625000,3.013359e-07,5.322928e-03,187.959738,ok
mlp,mup,relu,4096,0,3,4,0.750000,3.919797e-07,6.924099e-03,187.959738,ok
mlp,mup,relu,4096,0,3,4,0.875000,2.134206e-07,3.769954e-03,187.959738,ok
mlp,mup,relu,4096,0,3,4,1.000000,6.616215e-08,1.168717e-03,187.959738,ok
mlp,mup,tanh,4096,1,0,1,0.000000,1.601739e-07,3.592036e-03,211.782207,ok
mlp,mup,tanh,4096,1,0,1,0.125000,1.366950e-06,3.065501e-02,211.782207,ok
mlp,mup,tanh,4096,1,0,1,0.250000,4.240211e-06,9.509034e-02,211.782207,ok
mlp,mup,tanh,4096,1,0,1,0.375000,5.293874e-06,1.187196e-01,211.782207,ok
mlp,mup,tanh,4096,1,0,1,0.500000,1.169213e-06,2.622059e-02,211.782207,ok
mlp,mup,tanh,4096,1,0,1,0.625000,4.968941e-06,1.114327e-01,211.782207,ok
mlp,mup,tanh,4096,1,0,1,0.750000,6.234388e-06,1.398115e-01,211.782207,ok
mlp,mup,tanh,4096,1,0,1,0.875000,2.269232e-06,5.088946e-02,211.782207,ok
mlp,mup,tanh,4096,1,0,1,1.000000,1.816894e-07,4.074539e-03,211.782207,ok
mlp,mup,tanh,4096,1,0,2,0.000000,1.634874e-07,3.642183e-03,211.083218,ok
mlp,mup,tanh,4096,1,0,2,0.125000,1.057612e-06,2.356154e-02,211.083218,ok
mlp,mup,tanh,4096,1,0,2,0.250000,4.407846e-06,9.819826e-02,211.083218,ok
mlp,mup,tanh,4096,1,0,2,0.375000,5.003024e-06,1.114577e-01,211.083218,ok
mlp,mup,tanh,4096,1,0,2,0.500000,2.192751e-06,4.885023e-02,211.083218,ok
mlp,mup,tanh,4096,1,0,2,0.625000,4.089637e-06,9.110918e-02,211.083218,ok
mlp,mup,tanh,4096,1,0,2,0.750000,4.656980e-06,1.037485e-01,211.083218,ok
mlp,mup,tanh,4096,1,0,2,0.875000,2.173753e-06,4.842700e-02,211.083218,ok
mlp,mup,tanh,4096,1,0,2,1.000000,1.772659e-07,3.949140e-03,211.083218,ok
mlp,mup,tanh,4096,1,0,3,0.000000,1.635628e-07,3.695024e-03,212.5599,ok
mlp,mup,tanh,4096,1,0,3,0.125000,1.812199e-06,4.093911e-02,212.5599,ok
mlp,mup,tanh,4096,1,0,3,0.250000,6.151522e-06,1.389681e-01,212.5599,ok
