mode,regime,act,width,seedA,seedB,dnorm,rq_t0.000,rq_t0.050,rq_t0.100,rq_t0.150,rq_t0.200,rq_t0.250,rq_t0.300,rq_t0.350,rq_t0.400,rq_t0.450,rq_t0.500,rq_t0.550,rq_t0.600,rq_t0.650,rq_t0.700,rq_t0.750,rq_t0.800,rq_t0.850,rq_t0.900,rq_t0.950,rq_t1.000,rq_min,rq_max,t_argmin,accA,accB,status
mlp,ntk,softplus,512,3,4,1.098605e+03,4.837295e-06,6.049095e-06,7.269968e-06,8.212096e-06,8.509419e-06,7.890833e-06,6.372414e-06,4.307114e-06,2.256918e-06,7.823812e-07,2.695391e-07,8.503567e-07,2.384847e-06,4.470758e-06,6.517541e-06,7.937931e-06,8.400407e-06,7.955014e-06,6.921335e-06,5.667927e-06,4.464839e-06,2.695391e-07,8.509419e-06,0.5000,0.9033,0.9058,ok
mlp,ntk,softplus,1024,0,1,1.837495e+03,2.342257e-06,2.989988e-06,3.664791e-06,4.175830e-06,4.280440e-06,3.846437e-06,2.969128e-06,1.906697e-06,9.424429e-07,2.919608e-07,7.479596e-08,3.266807e-07,1.009708e-06,1.995834e-06,3.046039e-06,3.850822e-06,4.169276e-06,3.968704e-06,3.414060e-06,2.729703e-06,2.081971e-06,7.479596e-08,4.280440e-06,0.5000,0.8964,0.8993,ok
mlp,ntk,softplus,1024,0,2,1.839080e+03,2.069741e-06,2.689606e-06,3.338765e-06,3.842297e-06,3.984066e-06,3.634448e-06,2.852681e-06,1.863345e-06,9.400575e-07,3.009616e-07,7.143814e-08,2.925545e-07,9.278687e-07,1.850248e-06,2.835792e-06,3.609995e-06,3.954512e-06,3.817030e-06,3.327527e-06,2.694100e-06,2.082941e-06,7.143814e-08,3.984066e-06,0.5000,0.8964,0.8994,ok
mlp,ntk,softplus,1024,0,3,1.838227e+03,2.136856e-06,2.784719e-06,3.443735e-06,3.920442e-06,3.999637e-06,3.588007e-06,2.781533e-06,1.803520e-06,9.033364e-07,2.818090e-07,5.823579e-08,2.695474e-07,8.779818e-07,1.771110e-06,2.757904e-06,3.585245e-06,4.012627e-06,3.938252e-06,3.464078e-06,2.808757e-06,2.162972e-06,5.823579e-08,4.012627e-06,0.5000,0.8964,0.8998,ok
mlp,ntk,softplus,1024,0,4,1.839219e+03,2.498835e-06,3.211757e-06,3.983139e-06,4.607612e-06,4.790376e-06,4.337293e-06,3.345490e-06,2.130485e-06,1.037560e-06,3.145084e-07,7.668189e-08,3.436957e-07,1.069580e-06,2.126100e-06,3.278975e-06,4.230814e-06,4.718150e-06,4.622636e-06,4.081647e-06,3.369232e-06,2.699936e-06,7.668189e-08,4.790376e-06,0.5000,0.8964,0.8993,ok
mlp,ntk,softplus,1024,1,2,1.839477e+03,2.517606e-06,3.293703e-06,4.103481e-06,4.696344e-06,4.774081e-06,4.208916e-06,3.167700e-06,1.985728e-06,9.668186e-07,3.008018e-07,7.413776e-08,3.015853e-07,9.470424e-07,1.922526e-06,3.067538e-06,4.123725e-06,4.766505e-06,4.778581e-06,4.232555e-06,3.419522e-06,2.616098e-06,7.413776e-08,4.778581e-06,0.5000,0.8993,0.8994,ok
mlp,ntk,softplus,1024,1,3,1.838125e+03,2.195711e-06,2.853630e-06,3.554721e-06,4.139582e-06,4.382497e-06,4.096837e-06,3.285139e-06,2.183008e-06,1.124120e-06,3.739782e-07,7.453697e-08,2.711928e-07,9.391609e-07,1.972313e-06,3.148372e-06,4.137598e-06,4.631432e-06,4.530924e-06,3.988899e-06,3.256374e-06,2.533605e-06,7.453697e-08,4.631432e-06,0.5000,0.8993,0.8998,ok
mlp,ntk,softplus,1024,1,4,1.839012e+03,2.123170e-06,2.676621e-06,3.235380e-06,3.676072e-06,3.824347e-06,3.533840e-06,2.818187e-06,1.871884e-06,9.600818e-07,3.100914e-07,6.179529e-08,2.603535e-07,8.621639e-07,1.740758e-06,2.699652e-06,3.501070e-06,3.928019e-06,3.896132e-06,3.505825e-06,2.941855e-06,2.363073e-06,6.179529e-08,3.928019e-06,0.5000,0.8993,0.8993,ok
mlp,ntk,softplus,1024,2,3,1.838679e+03,2.329179e-06,2.971648e-06,3.627569e-06,4.114177e-06,4.206325e-06,3.768157e-06,2.882185e-06,1.821086e-06,8.797783e-07,2.601202e-07,6.504788e-08,3.260590e-07,1.010477e-06,1.994890e-06,3.032299e-06,3.801288e-06,4.074278e-06,3.847302e-06,3.296216e-06,2.635957e-06,2.018225e-06,6.504788e-08,4.206325e-06,0.5000,0.8994,0.8998,ok
mlp,ntk,softplus,1024,2,4,1.838767e+03,2.229417e-06,2.791892e-06,3.318139e-06,3.665739e-06,3.688936e-06,3.312182e-06,2.591811e-06,1.708178e-06,8.885381e-07,3.268703e-07,1.435900e-07,3.764244e-07,9.784446e-07,1.815705e-06,2.678454e-06,3.327803e-06,3.588196e-06,3.438077e-06,3.002070e-06,2.450481e-06,1.914219e-06,1.435900e-07,3.688936e-06,0.5000,0.8994,0.8993,ok
mlp,ntk,softplus,1024,3,4,1.839609e+03,2.373304e-06,3.074966e-06,3.786205e-06,4.309512e-06,4.408163e-06,3.954506e-06,3.048811e-06,1.959250e-06,9.724150e-07,3.009354e-07,6.348641e-08,2.985746e-07,9.728176e-07,1.966834e-06,3.058699e-06,3.950615e-06,4.374807e-06,4.247747e-06,3.715580e-06,3.018687e-06,2.348184e-06,6.348641e-08,4.408163e-06,0.5000,0.8998,0.8993,ok
mlp,ntk,softplus,2048,0,1,3.275006e+03,7.983024e-07,1.006952e-06,1.196816e-06,1.308989e-06,1.289311e-06,1.122360e-06,8.454055e-07,5.316311e-07,2.574088e-07,7.666420e-08,1.619767e-08,8.382806e-08,2.727573e-07,5.552616e-07,8.732220e-07,1.144292e-06,1.293805e-06,1.291479e-06,1.162160e-06,9.644883e-07,7.565455e-07,1.619767e-08,1.308989e-06,0.5000,0.8928,0.8943,ok
mlp,ntk,softplus,2048,0,2,3.277054e+03,8.561916e-07,1.072121e-06,1.278986e-06,1.419591e-06,1.426397e-06,1.262518e-06,9.596533e-07,6.057542e-07,2.941242e-07,8.746082e-08,1.585807e-08,8.838665e-08,2.980896e-07,6.145602e-07,9.709724e-07,1.268238e-06,1.417231e-06,1.391894e-06,1.235533e-06,1.019192e-06,8.012253e-07,1.585807e-08,1.426397e-06,0.5000,0.8928,0.8922,ok
mlp,ntk,softplus,2048,0,3,3.276231e+03,8.683393e-07,1.110778e-06,1.343818e-06,1.491862e-06,1.474513e-06,1.264631e-06,9.216308e-07,5.545735e-07,2.561078e-07,7.401966e-08,2.321927e-08,1.042740e-07,3.089848e-07,6.113598e-07,9.532249e-07,1.245908e-06,1.404818e-06,1.395969e-06,1.250348e-06,1.034855e-06,8.113854e-07,2.321927e-08,1.491862e-06,0.5000,0.8928,0.8941,ok
mlp,ntk,softplus,2048,0,4,3.276486e+03,8.038863e-07,1.024895e-06,1.238009e-06,1.382213e-06,1.391672e-06,1.234990e-06,9.430629e-07,5.977136e-07,2.902491e-07,8.524103e-08,1.320254e-08,8.169678e-08,2.826341e-07,5.868101e-07,9.337797e-07,1.237155e-06,1.415446e-06,1.429248e-06,1.297276e-06,1.080430e-06,8.456654e-07,1.320254e-08,1.429248e-06,0.5000,0.8928,0.8964,ok
mlp,ntk,softplus,2048,1,2,3.276827e+03,8.625081e-07,1.090776e-06,1.305638e-06,1.441455e-06,1.430944e-06,1.248509e-06,9.374328e-07,5.870019e-07,2.841463e-07,8.524803e-08,1.676412e-08,8.564038e-08,2.838786e-07,5.828319e-07,9.235722e-07,1.220969e-06,1.394008e-06,1.405695e-06,1.279647e-06,1.076866e-06,8.572469e-07,1.676412e-08,1.441455e-06,0.5000,0.8943,0.8922,ok
mlp,ntk,softplus,2048,1,3,3.275551e+03,8.021064e-07,1.011941e-06,1.209866e-06,1.340854e-06,1.346646e-06,1.196953e-06,9.166628e-07,5.823218e-07,2.833515e-07,8.386750e-08,1.450157e-08,8.276104e-08,2.794864e-07,5.733447e-07,9.020983e-07,1.180545e-06,1.333321e-06,1.331105e-06,1.200715e-06,1.001522e-06,7.906274e-07,1.450157e-08,1.346646e-06,0.5000,0.8943,0.8941,ok
mlp,ntk,softplus,2048,1,4,3.274417e+03,8.383234e-07,1.077209e-06,1.310767e-06,1.467823e-06,1.472624e-06,1.294520e-06,9.769442e-07,6.129879e-07,2.956712e-07,8.592871e-08,1.109273e-08,7.831105e-08,2.819538e-07,5.967794e-07,9.642981e-07,1.292031e-06,1.483320e-06,1.489482e-06,1.338109e-06,1.104348e-06,8.602480e-07,1.109273e-08,1.489482e-06,0.5000,0.8943,0.8964,ok
mlp,ntk,softplus,2048,2,3,3.274352e+03,7.864525e-07,9.998190e-07,1.206931e-06,1.349194e-06,1.359775e-06,1.204577e-06,9.157458e-07,5.781681e-07,2.809719e-07,8.335837e-08,1.290012e-08,7.739039e-08,2.707421e-07,5.672582e-07,9.103201e-07,1.212881e-06,1.387590e-06,1.393975e-06,1.258450e-06,1.047532e-06,8.252405e-07,1.290012e-08,1.393975e-06,0.5000,0.8922,0.8941,ok
mlp,ntk,softplus,2048,2,4,3.274220e+03,8.220989e-07,1.034316e-06,1.237641e-06,1.373652e-06,1.377424e-06,1.219171e-06,9.327398e-07,5.970089e-07,2.961492e-07,9.219014e-08,1.809118e-08,8.379550e-08,2.813291e-07,5.816054e-07,9.278000e-07,1.237636e-06,1.425123e-06,1.441862e-06,1.307221e-06,1.088576e-06,8.546572e-07,1.809118e-08,1.441862e-06,0.5000,0.8922,0.8964,ok
mlp,ntk,softplus,2048,3,4,3.275713e+03,7.612703e-07,9.669191e-07,1.169161e-06,1.313481e-06,1.333740e-06,1.190133e-06,9.076037e-07,5.708073e-07,2.741869e-07,8.013752e-08,1.500627e-08,8.312020e-08,2.747836e-07,5.618213e-07,8.883285e-07,1.173291e-06,1.337070e-06,1.341776e-06,1.211899e-06,1.011048e-06,7.996413e-07,1.500627e-08,1.341776e-06,0.5000,0.8941,0.8964,ok
mlp,ntk,softplus,4096,0,1,6.126861e+03,2.717950e-07,3.364467e-07,3.925537e-07,4.212484e-07,4.054590e-07,3.424724e-07,2.486156e-07,1.499636e-07,6.896201e-08,1.829836e-08,2.677693e-09,2.261092e-08,7.610747e-08,1.572835e-07,2.529600e-07,3.411742e-07,3.972723e-07,4.070530e-07,3.751228e-07,3.189499e-07,2.564973e-07,2.677693e-09,4.212484e-07,0.5000,0.8897,0.8898,ok
mlp,ntk,softplus,4096,0,2,6.131624e+03,2.639831e-07,3.288962e-07,3.852336e-07,4.142940e-07,3.997807e-07,3.396091e-07,2.493498e-07,1.533543e-07,7.310864e-08,2.144791e-08,3.564989e-09,2.050836e-08,7.097215e-08,1.499499e-07,2.455041e-07,3.374660e-07,4.020055e-07,4.219219e-07,3.968497e-07,3.426662e-07,2.791363e-07,3.564989e-09,4.219219e-07,0.5000,0.8897,0.8879,ok
mlp,ntk,softplus,4096,0,3,6.129240e+03,2.817875e-07,3.503796e-07,4.073499e-07,4.312612e-07,4.070258e-07,3.384285e-07,2.446903e-07,1.488697e-07,7.005336e-08,1.967367e-08,2.378555e-09,1.914569e-08,6.895579e-08,1.475281e-07,2.441096e-07,3.396668e-07,4.099501e-07,4.345152e-07,4.093401e-07,3.503280e-07,2.804104e-07,2.378555e-09,4.345152e-07,0.5000,0.8897,0.889,ok
mlp,ntk,softplus,4096,0,4,6.130982e+03,2.946741e-07,3.632904e-07,4.203587e-07,4.453193e-07,4.225789e-07,3.544250e-07,2.591565e-07,1.599591e-07,7.686233e-08,2.277728e-08,3.937047e-09,2.234261e-08,7.673237e-08,1.608200e-07,2.604374e-07,3.541216e-07,4.194306e-07,4.403283e-07,4.150715e-07,3.593746e-07,2.942468e-07,3.937047e-09,4.453193e-07,0.5000,0.8897,0.8904,ok
mlp,ntk,softplus,4096,1,2,6.131050e+03,2.973825e-07,3.720670e-07,4.373747e-07,4.691126e-07,4.465953e-07,3.696454e-07,2.618709e-07,1.547349e-07,7.064092e-08,1.926375e-08,2.962243e-09,2.212776e-08,7.672696e-08,1.637040e-07,2.711406e-07,3.740552e-07,4.409009e-07,4.517932e-07,4.116733e-07,3.432273e-07,2.694855e-07,2.962243e-09,4.691126e-07,0.5000,0.8898,0.8879,ok
mlp,ntk,softplus,4096,1,3,6.127106e+03,2.845991e-07,3.565270e-07,4.170224e-07,4.439244e-07,4.206449e-07,3.489935e-07,2.497600e-07,1.499078e-07,6.985995e-08,1.984797e-08,3.197985e-09,2.051928e-08,7.128753e-08,1.520901e-07,2.523652e-07,3.511163e-07,4.208103e-07,4.408206e-07,4.105674e-07,3.480773e-07,2.759606e-07,3.197985e-09,4.439244e-07,0.5000,0.8898,0.889,ok
mlp,ntk,softplus,4096,1,4,6.128805e+03,2.792346e-07,3.482029e-07,4.067167e-07,4.334265e-07,4.117264e-07,3.426292e-07,2.459030e-07,1.477228e-07,6.837680e-08,1.869492e-08,2.759563e-09,2.148853e-08,7.388988e-08,1.551671e-07,2.527269e-07,3.441804e-07,4.034742e-07,4.148132e-07,3.819856e-07,3.230937e-07,2.575977e-07,2.759563e-09,4.334265e-07,0.5000,0.8898,0.8904,ok
mlp,ntk,softplus,4096,2,3,6.127765e+03,2.673915e-07,3.345512e-07,3.921739e-07,4.192935e-07,3.991407e-07,3.321191e-07,2.376475e-07,1.420307e-07,6.535894e-08,1.775595e-08,2.603156e-09,2.042479e-08,7.025680e-08,1.478853e-07,2.419871e-07,3.321051e-07,3.937882e-07,4.102912e-07,3.819672e-07,3.246099e-07,2.582410e-07,2.603156e-09,4.192935e-07,0.5000,0.8879,0.889,ok
mlp,ntk,softplus,4096,2,4,6.127880e+03,2.923176e-07,3.666743e-07,4.326913e-07,4.661822e-07,4.455872e-07,3.696774e-07,2.619924e-07,1.546253e-07,7.046213e-08,1.928730e-08,3.347479e-09,2.281224e-08,7.720491e-08,1.626957e-07,2.669032e-07,3.663354e-07,4.328836e-07,4.481682e-07,4.144898e-07,3.510425e-07,2.796845e-07,3.347479e-09,4.661822e-07,0.5000,0.8879,0.8904,ok
mlp,ntk,softplus,4096,3,4,6.129115e+03,2.806780e-07,3.529702e-07,4.173463e-07,4.511026e-07,4.348217e-07,3.672412e-07,2.675969e-07,1.635052e-07,7.765137e-08,2.247509e-08,2.480959e-09,1.869421e-08,7.080335e-08,1.555037e-07,2.616954e-07,3.664955e-07,4.396533e-07,4.592668e-07,4.262443e-07,3.610101e-07,2.871609e-07,2.480959e-09,4.592668e-07,0.5000,0.889,0.8904,ok
mlp,sp,gelu,64,0,1,2.792449e+01,1.225504e-04,5.473500e-04,2.116600e-03,2.519578e-03,3.130865e-03,3.348550e-03,3.136213e-03,2.736689e-03,1.747210e-03,1.611059e-03,1.638361e-03,1.920627e-03,2.059008e-03,2.410508e-03,2.645290e-03,3.868894e-03,3.432088e-03,2.948284e-03,1.399125e-03,4.171294e-04,1.279259e-04,1.225504e-04,3.868894e-03,0.0000,0.9828,0.9799,ok
mlp,sp,gelu,64,0,2,2.816382e+01,7.889045e-05,2.186819e-04,1.014398e-03,2.910195e-03,4.287418e-03,4.290350e-03,4.982746e-03,4.893799e-03,3.900642e-03,2.652619e-03,2.357133e-03,2.904282e-03,3.386869e-03,3.534350e-03,3.669149e-03,4.142090e-03,5.348161e-03,3.605702e-03,2.676068e-03,7.878361e-04,1.379559e-04,7.889045e-05,5.348161e-03,0.0000,0.9828,0.9813,ok
mlp,sp,gelu,64,0,3,2.803664e+01,1.043683e-04,3.843835e-04,1.403497e-03,3.526510e-03,4.519501e-03,3.293151e-03,2.897947e-03,2.523080e-03,2.183146e-03,1.802794e-03,1.557076e-03,1.583768e-03,2.446712e-03,2.889210e-03,3.182593e-03,3.839520e-03,4.412553e-03,2.287515e-03,1.236397e-03,3.938449e-04,1.280986e-04,1.043683e-04,4.519501e-03,0.0000,0.9828,0.9821,ok
mlp,sp,gelu,64,0,4,2.756904e+01,1.139826e-04,3.315715e-04,1.101440e-03,1.920798e-03,2.234926e-03,2.272518e-03,2.347809e-03,2.062446e-03,1.721954e-03,1.348776e-03,1.118864e-03,1.291204e-03,1.678058e-03,2.019033e-03,2.094688e-03,1.871310e-03,1.968315e-03,1.902551e-03,1.007806e-03,2.974954e-04,8.679715e-05,8.679715e-05,2.347809e-03,1.0000,0.9828,0.9827,ok
mlp,sp,gelu,64,1,2,2.781307e+01,8.757843e-05,4.179292e-04,1.106500e-03,1.687133e-03,2.188665e-03,2.121367e-03,1.958317e-03,2.239262e-03,1.748356e-03,1.146557e-03,1.154822e-03,1.267137e-03,1.451479e-03,2.077387e-03,1.991712e-03,1.987605e-03,1.727062e-03,1.295797e-03,1.475830e-03,6.968583e-04,1.523678e-04,8.757843e-05,2.239262e-03,0.0000,0.9799,0.9813,ok
mlp,sp,gelu,64,1,3,2.800917e+01,1.525926e-04,9.113027e-04,1.933329e-03,1.975091e-03,2.055732e-03,2.342907e-03,2.467289e-03,1.962107e-03,1.425676e-03,1.205239e-03,1.141191e-03,1.193548e-03,1.499211e-03,1.851605e-03,2.067486e-03,2.571528e-03,1.989782e-03,1.684667e-03,1.356979e-03,5.107967e-04,1.633053e-04,1.525926e-04,2.571528e-03,0.0000,0.9799,0.9821,ok
mlp,sp,gelu,64,1,4,2.781679e+01,1.267298e-04,5.648214e-04,1.433766e-03,2.375886e-03,3.426885e-03,3.664691e-03,2.999396e-03,2.183592e-03,1.625896e-03,1.250501e-03,1.118443e-03,1.417038e-03,2.064502e-03,3.571597e-03,3.721464e-03,2.899262e-03,2.416116e-03,1.517800e-03,7.591919e-04,2.764480e-04,9.180617e-05,9.180617e-05,3.721464e-03,1.0000,0.9799,0.9827,ok
mlp,sp,gelu,64,2,3,2.795556e+01,1.896864e-04,1.056387e-03,2.581373e-03,2.595278e-03,2.934400e-03,2.947536e-03,2.994505e-03,2.782818e-03,2.694656e-03,1.940941e-03,1.583590e-03,1.649369e-03,3.106024e-03,3.264864e-03,3.152770e-03,3.159052e-03,3.356238e-03,2.649005e-03,1.293740e-03,4.251671e-04,1.296844e-04,1.296844e-04,3.356238e-03,1.0000,0.9813,0.9821,ok
mlp,sp,gelu,64,2,4,2.794669e+01,8.708088e-05,2.954588e-04,1.008529e-03,1.763109e-03,3.007553e-03,4.633261e-03,5.431090e-03,4.921493e-03,3.577766e-03,2.272994e-03,2.165787e-03,2.790551e-03,4.094988e-03,5.245806e-03,5.252494e-03,3.616607e-03,3.258137e-03,2.238409e-03,1.139581e-03,3.290639e-04,9.938058e-05,8.708088e-05,5.431090e-03,0.0000,0.9813,0.9827,ok
mlp,sp,gelu,64,3,4,2.777168e+01,1.078673e-04,3.365841e-04,1.219878e-03,2.730964e-03,3.468245e-03,3.965359e-03,3.650000e-03,3.153483e-03,2.700045e-03,2.196074e-03,1.894395e-03,2.121249e-03,2.922622e-03,3.651049e-03,4.238820e-03,3.782213e-03,3.572585e-03,2.459406e-03,1.402069e-03,5.479239e-04,1.568746e-04,1.078673e-04,4.238820e-03,0.0000,0.9821,0.9827,ok
mlp,sp,gelu,128,0,1,3.070816e+01,3.715847e-05,1.237644e-04,3.348687e-04,6.313748e-04,1.022685e-03,1.295928e-03,9.892414e-04,7.456769e-04,6.617767e-04,5.394530e-04,3.906577e-04,3.774167e-04,5.164879e-04,7.607199e-04,1.070080e-03,1.308075e-03,1.029250e-03,6.713213e-04,3.010419e-04,9.705171e-05,3.184843e-05,3.184843e-05,1.308075e-03,1.0000,0.9849,0.9856,ok
mlp,sp,gelu,128,0,2,3.071975e+01,2.595937e-05,6.489150e-05,1.607805e-04,3.671912e-04,6.709230e-04,8.880273e-04,9.093642e-04,7.760322e-04,5.838088e-04,3.897756e-04,3.163021e-04,4.402680e-04,5.969092e-04,6.565325e-04,7.590902e-04,8.661498e-04,7.355443e-04,4.698780e-04,2.375888e-04,8.108174e-05,2.480744e-05,2.480744e-05,9.093642e-04,1.0000,0.9849,0.9842,ok
mlp,sp,gelu,128,0,3,3.066880e+01,2.703001e-05,9.517256e-05,3.897769e-04,9.510063e-04,1.046442e-03,1.217008e-03,1.080100e-03,7.260984e-04,5.219779e-04,3.801179e-04,3.174876e-04,3.413893e-04,4.505154e-04,6.742928e-04,9.774933e-04,1.204437e-03,1.254795e-03,1.164799e-03,8.488148e-04,3.226930e-04,5.179465e-05,2.703001e-05,1.254795e-03,0.0000,0.9849,0.9845,ok
mlp,sp,gelu,128,0,4,3.102358e+01,2.218613e-05,6.540574e-05,2.616692e-04,6.119321e-04,7.920859e-04,1.007706e-03,1.017490e-03,9.391579e-04,6.472739e-04,4.026148e-04,2.764730e-04,3.221531e-04,5.602222e-04,8.000583e-04,9.111294e-04,1.067118e-03,1.048174e-03,7.116824e-04,4.292738e-04,1.470825e-04,3.871705e-05,2.218613e-05,1.067118e-03,0.0000,0.9849,0.9838,ok
mlp,sp,gelu,128,1,2,3.097089e+01,3.048182e-05,1.132218e-04,4.226986e-04,5.677985e-04,8.292075e-04,1.202212e-03,1.151249e-03,8.772673e-04,6.881221e-04,5.388654e-04,3.851333e-04,4.065194e-04,6.289510e-04,9.592793e-04,1.309252e-03,1.477278e-03,1.131069e-03,7.264111e-04,2.785347e-04,7.487576e-05,2.436702e-05,2.436702e-05,1.477278e-03,1.0000,0.9856,0.9842,ok
mlp,sp,gelu,128,1,3,3.104154e+01,3.002401e-05,8.992237e-05,2.981563e-04,5.957225e-04,9.122524e-04,1.003772e-03,1.071901e-03,8.413318e-04,5.879141e-04,4.963437e-04,4.517077e-04,5.081875e-04,7.817436e-04,1.086412e-03,1.039819e-03,9.160588e-04,7.380455e-04,4.707067e-04,1.790999e-04,6.157028e-05,2.576325e-05,2.576325e-05,1.086412e-03,1.0000,0.9856,0.9845,ok
mlp,sp,gelu,128,1,4,3.136164e+01,3.317504e-05,1.097640e-04,3.661109e-04,8.327848e-04,1.122218e-03,1.363962e-03,1.093890e-03,7.652813e-04,4.868731e-04,3.551003e-04,3.262304e-04,4.097252e-04,6.381245e-04,9.058592e-04,9.480765e-04,8.484989e-04,1.036332e-03,9.750117e-04,5.237341e-04,1.491410e-04,3.986661e-05,3.317504e-05,1.363962e-03,0.0000,0.9856,0.9838,ok
mlp,sp,gelu,128,2,3,3.094495e+01,3.919646e-05,1.982685e-04,8.253376e-04,1.067454e-03,1.106990e-03,1.037396e-03,1.106413e-03,9.577386e-04,7.711485e-04,5.234001e-04,3.924225e-04,4.701620e-04,6.747458e-04,9.359086e-04,1.317691e-03,1.507147e-03,1.428893e-03,1.006334e-03,3.956839e-04,1.195720e-04,3.894912e-05,3.894912e-05,1.507147e-03,1.0000,0.9842,0.9845,ok
mlp,sp,gelu,128,2,4,3.126315e+01,3.372239e-05,1.435465e-04,5.015957e-04,1.046752e-03,1.052453e-03,1.146347e-03,1.241376e-03,1.072706e-03,6.639817e-04,3.711432e-04,3.947340e-04,5.286641e-04,7.127472e-04,8.702531e-04,9.942428e-04,1.260096e-03,1.112317e-03,5.483415e-04,1.937631e-04,5.856932e-05,2.016276e-05,2.016276e-05,1.260096e-03,1.0000,0.9842,0.9838,ok
mlp,sp,gelu,128,3,4,3.120042e+01,2.509293e-05,7.840261e-05,2.491046e-04,5.938107e-04,9.932859e-04,1.324789e-03,1.294185e-03,1.035622e-03,7.077674e-04,4.927278e-04,4.744019e-04,5.758128e-04,7.451859e-04,9.263091e-04,1.047076e-03,1.072529e-03,9.214676e-04,7.525028e-04,5.706535e-04,1.894971e-04,4.237146e-05,2.509293e-05,1.324789e-03,0.0000,0.9845,0.9838,ok
mlp,sp,gelu,256,0,1,3.713108e+01,1.025458e-05,2.521064e-05,7.103054e-05,1.950839e-04,3.838231e-04,4.509872e-04,4.199164e-04,3.595923e-04,2.661883e-04,1.628920e-04,1.085610e-04,1.366785e-04,2.340183e-04,3.621249e-04,4.609790e-04,4.521443e-04,3.308738e-04,1.892941e-04,8.306670e-05,2.982315e-05,1.030633e-05,1.025458e-05,4.609790e-04,0.0000,0.9842,0.9866,ok
mlp,sp,gelu,256,0,2,3.714746e+01,1.221159e-05,3.000879e-05,7.763758e-05,1.788211e-04,2.900741e-04,3.370653e-04,3.575459e-04,3.092435e-04,2.130793e-04,1.287934e-04,7.942001e-05,8.578180e-05,1.380489e-04,2.267598e-04,3.510192e-04,4.358395e-04,4.267719e-04,2.878556e-04,1.227139e-04,3.954801e-05,1.259460e-05,1.221159e-05,4.358395e-04,0.0000,0.9842,0.9841,ok
mlp,sp,gelu,256,0,3,3.711576e+01,1.293787e-05,3.842328e-05,1.155313e-04,2.434837e-04,3.129760e-04,3.309943e-04,3.215160e-04,2.879832e-04,2.026574e-04,1.131859e-04,7.299882e-05,1.060151e-04,2.089660e-04,3.368520e-04,4.042961e-04,3.781278e-04,2.746135e-04,1.490859e-04,7.040440e-05,3.043436e-05,1.251286e-05,1.251286e-05,4.042961e-04,1.0000,0.9842,0.9855,ok
mlp,sp,gelu,256,0,4,3.712991e+01,1.632413e-05,4.493432e-05,1.181346e-04,2.674616e-04,4.347950e-04,5.357906e-04,4.059453e-04,2.907838e-04,2.148688e-04,1.254619e-04,8.226284e-05,1.166898e-04,2.115527e-04,3.141940e-04,3.680062e-04,4.310983e-04,4.914083e-04,2.833344e-04,9.365721e-05,3.100376e-05,1.130703e-05,1.130703e-05,5.357906e-04,1.0000,0.9842,0.9846,ok
mlp,sp,gelu,256,1,2,3.709781e+01,1.209996e-05,3.613517e-05,9.450062e-05,1.585151e-04,2.149686e-04,3.076589e-04,3.722771e-04,3.715988e-04,2.721900e-04,1.518107e-04,7.443716e-05,7.078731e-05,1.495591e-04,2.895533e-04,4.349090e-04,4.675107e-04,3.684907e-04,2.370880e-04,1.042208e-04,3.460675e-05,1.186916e-05,1.186916e-05,4.675107e-04,1.0000,0.9866,0.9841,ok
mlp,sp,gelu,256,1,3,3.715518e+01,9.358147e-06,2.565987e-05,7.802827e-05,2.113662e-04,3.597675e-04,4.154836e-04,3.892980e-04,2.912172e-04,1.825398e-04,1.148321e-04,1.127529e-04,1.720808e-04,2.461957e-04,3.348399e-04,4.103694e-04,3.478015e-04,2.176684e-04,1.227021e-04,5.703338e-05,2.375949e-05,1.016415e-05,9.358147e-06,4.154836e-04,0.0000,0.9866,0.9855,ok
mlp,sp,gelu,256,1,4,3.716965e+01,9.750028e-06,2.528136e-05,6.680001e-05,1.653301e-04,3.321487e-04,4.756139e-04,4.476615e-04,3.205873e-04,2.224993e-04,1.359217e-04,7.976503e-05,8.445534e-05,1.551029e-04,2.791508e-04,4.050857e-04,4.641610e-04,4.327399e-04,2.573050e-04,1.048168e-04,3.602574e-05,1.237594e-05,9.750028e-06,4.756139e-04,0.0000,0.9866,0.9846,ok
mlp,sp,gelu,256,2,3,3.705473e+01,9.866905e-06,2.306796e-05,5.713338e-05,1.469111e-04,3.167078e-04,4.007229e-04,3.907485e-04,3.489764e-04,2.386400e-04,1.189625e-04,8.479385e-05,1.624709e-04,2.784882e-04,3.571282e-04,3.936157e-04,3.576950e-04,2.342165e-04,1.280060e-04,6.373149e-05,2.945054e-05,1.298423e-05,9.866905e-06,4.007229e-04,0.0000,0.9841,0.9855,ok
mlp,sp,gelu,256,2,4,3.712443e+01,1.124047e-05,3.151356e-05,9.956616e-05,2.678885e-04,4.344580e-04,4.734275e-04,3.921116e-04,2.755421e-04,1.656691e-04,9.469263e-05,7.473416e-05,1.013365e-04,1.643926e-04,2.474285e-04,3.523307e-04,4.942468e-04,5.119989e-04,2.716763e-04,9.699934e-05,3.228568e-05,1.170300e-05,1.124047e-05,5.119989e-04,0.0000,0.9841,0.9846,ok
